ensemblID	chr	start	end	band	symbol	isHK	isTF
ENSG00000142396	19	58305319	58315663	q13.43	ERVK3-1	0	0
ENSG00000142409	19	56087366	56121280	q13.43	ZNF787	1	1
ENSG00000142453	19	10871513	10923070	p13.2	CARM1	0	0
ENSG00000142507	17	4796144	4798503	p13.2	PSMB6	1	0
ENSG00000142512	19	51410021	51417803	q13.41	SIGLEC10	0	0
ENSG00000142534	19	49496365	49499689	q13.33	RPS11	0	0
ENSG00000142541	19	49487554	49492308	q13.33	RPL13A	0	0
ENSG00000142546	19	49555711	49590262	q13.33	NOSIP	0	0
ENSG00000142599	1	8352397	8817643	p36.23	RERE	0	0
ENSG00000142655	1	10472288	10630758	p36.22	PEX14	1	0
ENSG00000142676	1	23691742	23696835	p36.11	RPL11	1	0
ENSG00000142686	1	35713875	35719472	p34.3	C1orf216	0	0
ENSG00000142687	1	35433490	35557950	p34.3	KIAA0319L	1	0
ENSG00000142731	4	127880861	127899195	q28.1	PLK4	0	0
ENSG00000142751	1	26876133	26890297	p36.11	GPN2	1	0
ENSG00000142784	1	27234516	27308633	p36.11	WDTC1	1	0
ENSG00000142864	1	67407810	67430415	p31.3	SERBP1	1	0
ENSG00000142867	1	85265776	85276904	p22.3	BCL10	0	0
ENSG00000142871	1	85580761	85583962	p22.3	CYR61	0	0
ENSG00000142875	1	84078062	84238498	p31.1	PRKACB	0	0
ENSG00000142892	1	77088990	77219430	p31.1	PIGK	1	0
ENSG00000142937	1	44775251	44778779	p34.1	RPS8	0	0
ENSG00000142945	1	44739818	44767767	p34.1	KIF2C	0	0
ENSG00000142961	1	46607715	46616891	p33	MOB3C	0	0
ENSG00000143033	1	93079235	93139081	p22.1	MTF2	0	1
ENSG00000143061	1	116574399	116667755	p13.1	IGSF3	0	0
ENSG00000143079	1	112396181	112463456	p13.2	CTTNBP2NL	0	0
ENSG00000143093	1	110031577	110074641	p13.3	STRIP1	1	0
ENSG00000143106	1	109399031	109426427	p13.3	PSMA5	1	0
ENSG00000143119	1	110871188	110899928	p13.3	CD53	0	0
ENSG00000143126	1	109250019	109275750	p13.3	CELSR2	0	0
ENSG00000143164	1	167935783	168075843	q24.2	DCAF6	0	0
ENSG00000143179	1	165827531	165911618	q24.1	UCK2	1	0
ENSG00000143228	1	163266576	163355764	q23.3	NUF2	0	0
ENSG00000143252	1	161314257	161375340	q23.3	SDHC	1	0
ENSG00000143314	1	156737303	156741590	q23.1	MRPL24	1	0
ENSG00000143319	1	156721891	156728799	q23.1	ISG20L2	0	0
ENSG00000143368	1	149923317	149928344	q21.2	SF3B4	1	0
ENSG00000143373	1	151281618	151292180	q21.3	ZNF687	1	1
ENSG00000143374	1	150487364	150507609	q21.2	TARS2	0	0
ENSG00000143379	1	150926263	150964744	q21.3	SETDB1	1	1
ENSG00000143387	1	150796208	150808323	q21.3	CTSK	0	0
ENSG00000143393	1	151291797	151327715	q21.3	PI4KB	1	0
ENSG00000143398	1	151197949	151249536	q21.3	PIP5K1A	1	0
ENSG00000143412	1	150982017	150995634	q21.3	ANXA9	0	0
ENSG00000143418	1	150960583	150975004	q21.3	CERS2	1	0
ENSG00000143420	1	150600851	150629612	q21.3	ENSA	1	0
ENSG00000143436	1	151759643	151763564	q21.3	MRPL9	1	0
ENSG00000143437	1	150809705	150876768	q21.3	ARNT	1	1
ENSG00000143442	1	151402724	151459465	q21.3	POGZ	0	0
ENSG00000143476	1	212035553	212107400	q32.3	DTL	0	0
ENSG00000143498	1	222557902	222589933	q41	TAF1A	0	0
ENSG00000143543	1	153974269	153977688	q21.3	JTB	1	0
ENSG00000143575	1	154272511	154275875	q21.3	HAX1	1	0
ENSG00000143612	1	154206696	154220637	q21.3	C1orf43	1	0
ENSG00000143621	1	153661788	153671048	q21.3	ILF2	1	0
ENSG00000143624	1	153728067	153774808	q21.3	INTS3	1	0
ENSG00000143727	2	264140	278283	p25.3	ACP1	1	0
ENSG00000143740	1	227728539	227781231	q42.13	SNAP47	1	0
ENSG00000143751	1	225982702	225999331	q42.12	SDE2	1	0
ENSG00000143753	1	224175756	224193441	q42.11	DEGS1	1	0
ENSG00000143756	1	224114087	224162047	q42.11	FBXO28	1	0
ENSG00000143761	1	228082660	228099212	q42.13	ARF1	1	0
ENSG00000143793	1	228100726	228105411	q42.13	C1orf35	0	0
ENSG00000143801	1	226870184	226896105	q42.13	PSEN2	1	0
ENSG00000143870	2	10783391	10837977	p25.1	PDIA6	0	0
ENSG00000143947	2	55231903	55235853	p16.1	RPS27A	0	0
ENSG00000143970	2	25733753	25878516	p23.3	ASXL2	0	0
ENSG00000143977	2	70281362	70293771	p13.3	SNRPG	1	0
ENSG00000144021	2	96266132	96273349	q11.2	CIAO1	1	0
ENSG00000144040	2	72942036	73075619	p13.2	SFXN5	0	0
ENSG00000144134	2	113627229	113643396	q14.1	RABL2A	0	0
ENSG00000144224	2	135741619	135785055	q21.3	UBXN4	1	0
ENSG00000144231	2	127843551	127858157	q14.3	POLR2D	1	0
ENSG00000144233	2	127861630	127885922	q14.3	AMMECR1L	0	0
ENSG00000144381	2	197486581	197516737	q33.1	HSPD1	0	0
ENSG00000144524	2	231781671	231809254	q37.1	COPS7B	1	0
ENSG00000144566	3	19947079	19985175	p24.3	RAB5A	1	0
ENSG00000144567	2	219176225	219185479	q35	RETREG2	0	0
ENSG00000144591	2	219498867	219506989	q35	GMPPA	1	0
ENSG00000144635	3	32525971	32570874	p22.3	DYNC1LI1	1	0
ENSG00000144655	3	39141855	39154562	p22.2	CSRNP1	0	1
ENSG00000144659	3	39383324	39397351	p22.1	SLC25A38	1	0
ENSG00000144674	3	37243177	37366751	p22.2	GOLGA4	0	0
ENSG00000144713	3	12834485	12841588	p25.2	RPL32	1	0
ENSG00000144736	3	72749277	72861914	p13	SHQ1	0	0
ENSG00000144741	3	66133610	66388116	p14.1	SLC25A26	1	0
ENSG00000144744	3	69054730	69080408	p14.1	UBA3	1	0
ENSG00000144746	3	69084944	69106066	p14.1	ARL6IP5	0	0
ENSG00000144747	3	69019827	69052339	p14.1	TMF1	1	1
ENSG00000144791	3	45555394	45686338	p21.31	LIMD1	0	0
ENSG00000144827	3	111979010	111993363	q13.2	ABHD10	1	0
ENSG00000144840	3	120686681	120742993	q13.33	RABL3	0	0
ENSG00000144867	3	133784033	133825772	q22.1	SRPRB	1	0
ENSG00000144909	3	125528858	125595090	q21.2	OSBPL11	0	0
ENSG00000144959	3	172630249	172711218	q26.31	NCEH1	0	0
ENSG00000145016	3	197671393	197749727	q29	RUBCN	0	0
ENSG00000145029	3	49422946	49429326	p21.31	NICN1	0	0
ENSG00000145040	3	48561727	48563773	p21.31	UCN2	0	0
ENSG00000145041	3	51395867	51500002	p21.2	DCAF1	0	0
ENSG00000145050	3	51385047	51389397	p21.2	MANF	0	0
ENSG00000145191	3	184135038	184146112	q27.1	EIF2B5	1	0
ENSG00000145216	4	53377643	53460861	q12	FIP1L1	1	0
ENSG00000145220	4	4267701	4290169	p16.3	LYAR	0	0
ENSG00000145241	4	67468748	67545606	q13.2	CENPC	0	0
ENSG00000145348	4	106041599	106321495	q24	TBCK	0	0
ENSG00000145386	4	121816444	121823933	q27	CCNA2	0	0
ENSG00000145388	4	118685368	118715433	q26	METTL14	1	0
ENSG00000145423	4	153780592	153789120	q31.3	SFRP2	0	0
ENSG00000145425	4	151099573	151104652	q31.3	RPS3A	0	0
ENSG00000145428	4	153710125	153760235	q31.3	RNF175	0	0
ENSG00000145431	4	156760454	156971394	q32.1	PDGFC	1	0
ENSG00000145494	5	1801400	1816605	p15.33	NDUFS6	1	0
ENSG00000145495	5	10353703	10440388	p15.2	MARCH6	1	0
ENSG00000145592	5	40825262	40835335	p13.1	RPL37	0	0
ENSG00000145649	5	55102648	55110252	q11.2	GZMA	0	0
ENSG00000145725	5	103120149	103212799	q21.1	PPIP5K2	0	0
ENSG00000145740	5	69093646	69131069	q13.1	SLC30A5	1	0
ENSG00000145817	5	144158159	144170714	q31.3	YIPF5	1	0
ENSG00000145833	5	134758771	134855133	q31.1	DDX46	1	0
ENSG00000145868	5	148383935	148442836	q32	FBXO38	1	0
ENSG00000145907	5	151771045	151812785	q33.1	G3BP1	1	0
ENSG00000145912	5	178149460	178153967	q35.3	NHP2	1	0
ENSG00000145916	5	178130996	178150565	q35.3	RMND5B	1	0
ENSG00000145936	5	170374671	170389677	q35.1	KCNMB1	0	0
ENSG00000145996	6	20534457	21232404	p22.3	CDKAL1	0	0
ENSG00000146007	5	140698680	140706676	q31.3	ZMAT2	1	0
ENSG00000146109	6	26596952	26600744	p22.2	ABT1	1	0
ENSG00000146223	6	42879618	42889925	p21.1	RPL7L1	1	0
ENSG00000146232	6	44258166	44265788	p21.1	NFKBIE	0	0
ENSG00000146263	6	97142161	97283217	q16.1	MMS22L	0	0
ENSG00000146282	6	87514378	87590003	q15	RARS2	1	0
ENSG00000146350	6	121079494	121334745	q22.31	TBC1D32	0	0
ENSG00000146414	6	145864245	145964423	q24.3	SHPRH	0	0
ENSG00000146425	6	158636474	158644739	q25.3	DYNLT1	1	0
ENSG00000146426	6	154832697	155257723	q25.2	TIAM2	0	0
ENSG00000146433	6	158536436	158635428	q25.3	TMEM181	0	0
ENSG00000146457	6	159725585	159756319	q25.3	WTAP	1	0
ENSG00000146476	6	151452258	151470101	q25.1	ARMT1	0	0
ENSG00000146535	7	2728112	2844324	p22.2	GNA12	0	0
ENSG00000146540	7	996986	1138260	p22.3	C7orf50	1	0
ENSG00000146576	7	6590017	6608726	p22.1	C7orf26	1	0
ENSG00000146587	7	5045821	5069488	p22.1	RBAK	1	1
ENSG00000146670	11	65066300	65084164	q13.1	CDCA5	0	0
ENSG00000146676	7	44876293	44885361	p13	PURB	1	1
ENSG00000146701	7	76048051	76067508	q11.23	MDH2	0	0
ENSG00000146729	7	55951793	56000181	p11.2	NIPSNAP2	0	0
ENSG00000146731	7	56051630	56063989	p11.2	CCT6A	1	0
ENSG00000146757	7	65373799	65401135	q11.21	ZNF92	0	1
ENSG00000146826	7	100154420	100158715	q22.1	C7orf43	0	0
ENSG00000146828	7	100826820	100867009	q22.1	SLC12A9	0	0
ENSG00000146830	7	100679507	100694037	q22.1	GIGYF1	0	0
ENSG00000146833	7	99876958	99919600	q22.1	TRIM4	0	0
ENSG00000146834	7	100428790	100434126	q22.1	MEPCE	1	0
ENSG00000146842	7	130164715	130207770	q32.2	TMEM209	0	0
ENSG00000146859	7	135148072	135166215	q33	TMEM140	0	0
ENSG00000146872	17	62458658	62615481	q23.2	TLK2	0	0
ENSG00000146904	7	143390289	143408892	q35	EPHA1	0	0
ENSG00000146909	7	156949723	156973182	q36.3	NOM1	1	0
ENSG00000146918	7	158631311	158704829	q36.3	NCAPG2	0	0
ENSG00000146950	X	9786456	9949443	p22.2	SHROOM2	0	0
ENSG00000146963	7	139340359	139423457	q34	LUC7L2	1	0
ENSG00000147133	X	71366239	71532374	q13.1	TAF1	0	0
ENSG00000147140	X	71283192	71301168	q13.1	NONO	1	0
ENSG00000147164	X	71056332	71073426	q13.1	SNX12	1	0
ENSG00000147231	X	106611930	106679442	q22.3	CXorf57	0	0
ENSG00000147316	8	6406592	6648504	p23.1	MCPH1	1	0
ENSG00000147324	8	8783354	8893645	p23.1	MFHAS1	0	0
ENSG00000147364	8	406428	477967	p23.3	FBXO25	0	0
ENSG00000147400	X	152826973	152830777	q28	CETN2	0	0
ENSG00000147416	8	20197367	20226819	p21.3	ATP6V1B2	0	0
ENSG00000147419	8	27733311	27772653	p21.1	CCDC25	1	0
ENSG00000147421	8	28890394	29064764	p21.1	HMBOX1	0	1
ENSG00000147437	8	25419260	25424654	p21.2	GNRH1	0	0
ENSG00000147439	8	22620418	22669148	p21.3	BIN3	0	0
ENSG00000147454	8	23528805	23575463	p21.2	SLC25A37	0	0
ENSG00000147457	8	23243637	23262000	p21.3	CHMP7	0	0
ENSG00000147459	8	25184723	25418082	p21.2	DOCK5	0	0
ENSG00000147471	8	37762593	37779767	p11.23	PLPBP	0	0
ENSG00000147475	8	37736601	37759101	p11.23	ERLIN2	0	0
ENSG00000147533	8	41490396	41510980	p11.21	GOLGA7	1	0
ENSG00000147535	8	38263130	38269243	p11.23	PLPP5	0	0
ENSG00000147536	8	41529206	41545046	p11.21	GINS4	0	0
ENSG00000147548	8	38269697	38382272	p11.23	NSD3	0	0
ENSG00000147601	8	73008864	73048122	q21.11	TERF1	0	1
ENSG00000147654	8	109539711	109565996	q23.2	EBAG9	1	0
ENSG00000147669	8	100150584	100154002	q22.2	POLR2K	1	0
ENSG00000147676	8	119165034	119245673	q24.12	MAL2	0	0
ENSG00000147679	8	116766503	116849463	q24.11	UTP23	1	0
ENSG00000147789	8	144827464	144847509	q24.3	ZNF7	1	1
ENSG00000147799	8	144529179	144605816	q24.3	ARHGAP39	0	0
ENSG00000147854	9	6413151	6507054	p24.1	UHRF2	0	0
ENSG00000147874	9	19053143	19103119	p22.1	HAUS6	0	0
ENSG00000148110	9	94374551	94461042	q22.32	MFSD14B	0	0
ENSG00000148153	9	112683926	112718236	q32	INIP	0	0
ENSG00000148218	9	113386317	113401333	q32	ALAD	1	0
ENSG00000148248	9	133361449	133376166	q34.2	SURF4	1	0
ENSG00000148291	9	133356552	133361169	q34.2	SURF2	0	0
ENSG00000148296	9	133328774	133336398	q34.2	SURF6	1	0
ENSG00000148297	9	133338323	133348131	q34.2	MED22	0	0
ENSG00000148300	9	133406059	133418096	q34.2	REXO4	0	1
ENSG00000148303	9	133348214	133351426	q34.2	RPL7A	0	0
ENSG00000148308	9	133030675	133058503	q34.13	GTF3C5	1	0
ENSG00000148331	9	129634604	129642169	q34.11	ASB6	1	0
ENSG00000148334	9	128120693	128128462	q34.11	PTGES2	1	0
ENSG00000148335	9	129608884	129636131	q34.11	NTMT1	1	0
ENSG00000148337	9	128166064	128204383	q34.11	CIZ1	0	0
ENSG00000148362	9	136992418	136993984	q34.3	PAXX	0	0
ENSG00000148396	9	136440096	136483759	q34.3	SEC16A	1	0
ENSG00000148399	9	137554904	137578935	q34.3	DPH7	0	0
ENSG00000148444	10	22315974	22320308	p12.2	COMMD3	1	0
ENSG00000148481	10	15778170	15860520	p13	MINDY3	0	0
ENSG00000148606	10	77969251	78029545	q22.3	POLR3A	0	0
ENSG00000148660	10	73812501	73874591	q22.2	CAMK2G	0	0
ENSG00000148672	10	87050486	87094866	q23.2	GLUD1	0	0
ENSG00000148688	10	90871716	90908553	q23.31	RPP30	1	0
ENSG00000148719	10	72332830	72355230	q22.1	DNAJB12	1	0
ENSG00000148730	10	70404379	70428618	q22.1	EIF4EBP2	0	0
ENSG00000148773	10	128096659	128126385	q26.2	MKI67	0	0
ENSG00000148834	10	104235356	104267459	q25.1	GSTO1	1	0
ENSG00000148840	10	102132994	102150331	q24.32	PPRC1	0	0
ENSG00000148843	10	103396626	103446292	q24.33	PDCD11	0	0
ENSG00000148848	10	126012381	126388455	q26.2	ADAM12	0	0
ENSG00000148925	11	13388001	13463297	p15.3	BTBD10	0	0
ENSG00000148950	11	31432401	31509645	p13	IMMP1L	0	0
ENSG00000148985	11	3797724	3826371	p15.4	PGAP2	0	0
ENSG00000149016	11	62575045	62592177	q12.3	TUT1	1	0
ENSG00000149089	11	34853094	34916499	p13	APIP	1	0
ENSG00000149091	11	46332905	46380554	p11.2	DGKZ	0	0
ENSG00000149100	11	32583798	32606262	p13	EIF3M	1	0
ENSG00000149136	11	57325985	57335877	q12.1	SSRP1	1	0
ENSG00000149179	11	46936689	47164385	p11.2	C11orf49	0	0
ENSG00000149182	11	47164299	47177125	p11.2	ARFGAP2	1	0
ENSG00000149187	11	47465933	47565569	p11.2	CELF1	1	0
ENSG00000149196	11	86302211	86345931	q14.2	HIKESHI	0	0
ENSG00000149262	11	77878720	77994678	q14.1	INTS4	1	0
ENSG00000149269	11	77321707	77474635	q14.1	PAK1	0	0
ENSG00000149273	11	75399486	75422280	q13.4	RPS3	0	0
ENSG00000149308	11	108157215	108222642	q22.3	NPAT	0	0
ENSG00000149311	11	108222484	108369102	q22.3	ATM	0	0
ENSG00000149313	11	106075501	106098710	q22.3	AASDHPPT	1	0
ENSG00000149346	20	10435303	10636829	p12.2	SLX4IP	0	0
ENSG00000149357	11	72085895	72103387	q13.4	LAMTOR1	1	0
ENSG00000149418	11	130159562	130210376	q24.3	ST14	0	0
ENSG00000149428	11	119044189	119057202	q23.3	HYOU1	1	0
ENSG00000149474	20	18138118	18188387	p11.23	KAT14	0	0
ENSG00000149476	11	61333210	61353295	q12.2	TKFC	0	0
ENSG00000149480	11	62593214	62601840	q12.3	MTA2	1	0
ENSG00000149483	11	61362001	61369509	q12.2	TMEM138	0	0
ENSG00000149499	11	62602218	62612765	q12.3	EML3	0	0
ENSG00000149503	11	62123973	62153163	q12.3	INCENP	0	0
ENSG00000149532	11	61402641	61430031	q12.2	CPSF7	1	0
ENSG00000149534	11	60088261	60098466	q12.1	MS4A2	0	0
ENSG00000149541	11	62615296	62622175	q12.3	B3GAT3	0	0
ENSG00000149547	11	125569216	125584687	q24.2	EI24	1	0
ENSG00000149554	11	125625136	125676255	q24.2	CHEK1	0	0
ENSG00000149564	11	124752583	124762290	q24.2	ESAM	0	0
ENSG00000149577	11	117178733	117197445	q23.3	SIDT2	0	0
ENSG00000149582	11	118531041	118547280	q23.3	TMEM25	0	0
ENSG00000149591	11	117199321	117204782	q23.3	TAGLN	0	0
ENSG00000149599	20	31847637	31870747	q11.21	DUSP15	0	0
ENSG00000149600	20	32702691	32743997	q11.21	COMMD7	1	0
ENSG00000149633	20	38210488	38260772	q11.23	KIAA1755	0	0
ENSG00000149639	20	36777442	36863686	q11.23	SOGA1	0	0
ENSG00000149657	20	62122461	62135378	q13.33	LSM14B	1	0
ENSG00000149658	20	63195429	63216234	q13.33	YTHDF1	1	0
ENSG00000149679	20	62388632	62407285	q13.33	CABLES2	0	0
ENSG00000149716	11	69653076	69675416	q13.3	LTO1	0	0
ENSG00000149743	11	64223799	64226254	q13.1	TRPT1	1	0
ENSG00000149761	11	64225941	64230686	q13.1	NUDT22	1	0
ENSG00000149781	11	64206678	64223886	q13.1	FERMT3	0	0
ENSG00000149782	11	64251523	64269150	q13.1	PLCB3	0	0
ENSG00000149792	11	65122183	65127371	q13.1	MRPL49	1	0
ENSG00000149806	11	65120628	65122473	q13.1	FAU	0	0
ENSG00000149823	11	65089324	65111860	q13.1	VPS51	1	0
ENSG00000149923	16	30075978	30085377	p11.2	PPP4C	1	0
ENSG00000149929	16	29992321	29996436	p11.2	HIRIP3	0	0
ENSG00000149930	16	29973641	29992261	p11.2	TAOK2	1	0
ENSG00000149932	16	29940885	29973052	p11.2	TMEM219	1	0
ENSG00000150316	11	94962622	94973612	q21	CWC15	1	0
ENSG00000150401	13	113455819	113490952	q34	DCUN1D2	0	0
ENSG00000150403	13	113490995	113554590	q34	TMCO3	1	0
ENSG00000150433	11	125096545	125111763	q24.2	TMEM218	0	0
ENSG00000150455	11	126283065	126298845	q24.2	TIRAP	0	0
ENSG00000150456	13	20728731	20773958	q12.11	EEF1AKMT1	0	0
ENSG00000150459	13	21140514	21149084	q12.11	SAP18	1	0
ENSG00000150477	18	36829106	37232172	q12.2	KIAA1328	0	0
ENSG00000150527	14	39230231	39388513	q21.1	MIA2	0	0
ENSG00000150593	10	110871795	110900006	q25.2	PDCD4	0	0
ENSG00000150712	5	32226994	32313009	p13.3	MTMR12	0	0
ENSG00000150756	5	10226330	10249897	p15.2	FAM173B	1	0
ENSG00000150768	11	112024814	112064390	q23.1	DLAT	0	0
ENSG00000150773	11	112064010	112074274	q23.1	PIH1D2	0	0
ENSG00000150776	11	112074086	112085150	q23.1	NKAPD1	0	0
ENSG00000150779	11	112084800	112086798	q23.1	TIMM8B	1	0
ENSG00000150787	11	112226365	112269955	q23.1	PTS	0	0
ENSG00000150990	12	124946825	124989122	q24.31	DHX37	0	0
ENSG00000151092	3	25718944	25790039	p24.2	NGLY1	1	0
ENSG00000151093	3	25782917	25794534	p24.2	OXSM	0	0
ENSG00000151116	11	18529609	18588747	p15.1	UEVLD	1	0
ENSG00000151135	12	106955719	106978778	q23.3	TMEM263	0	0
ENSG00000151148	12	109477402	109536705	q24.11	UBE3B	1	0
ENSG00000151151	10	58191517	58267934	q21.1	IPMK	0	0
ENSG00000151240	10	274190	689668	p15.3	DIP2C	0	0
ENSG00000151247	4	98871684	98930637	q23	EIF4E	0	0
ENSG00000151287	13	102765990	102773811	q33.1	TEX30	0	0
ENSG00000151327	14	35044907	35113130	q13.2	FAM177A1	1	0
ENSG00000151353	2	667335	677439	p25.3	TMEM18	1	0
ENSG00000151366	11	78068304	78080219	q14.1	NDUFC2	1	0
ENSG00000151376	11	86441108	86672636	q14.2	ME3	0	0
ENSG00000151445	14	77426675	77457952	q24.3	VIPAS39	0	0
ENSG00000151461	10	11920022	12043170	p14	UPF2	1	0
ENSG00000151465	10	12195965	12250589	p14	CDC123	1	0
ENSG00000151498	11	134253495	134265855	q25	ACAD8	0	0
ENSG00000151500	11	134248279	134253370	q25	THYN1	1	1
ENSG00000151502	11	134224645	134247792	q25	VPS26B	1	0
ENSG00000151503	11	134150119	134225454	q25	NCAPD3	0	0
ENSG00000151532	10	112446998	112818744	q25.2	VTI1A	1	0
ENSG00000151657	10	7750962	7787981	p14	KIN	0	1
ENSG00000151665	2	46580937	46617119	p21	PIGF	1	0
ENSG00000151694	2	9488486	9556732	p25.1	ADAM17	0	0
ENSG00000151748	14	50632058	50668331	q22.1	SAV1	1	0
ENSG00000151778	13	44373665	44397714	q14.11	SERP2	0	0
ENSG00000151779	2	15166909	15561330	p24.3	NBAS	0	0
ENSG00000151849	13	24882284	24922889	q12.13	CENPJ	0	0
ENSG00000151893	10	118674167	118755249	q26.11	CACUL1	0	0
ENSG00000151923	10	119571802	119597029	q26.11	TIAL1	1	0
ENSG00000152082	2	130181737	130190729	q21.1	MZT2B	1	0
ENSG00000152102	2	131047876	131093460	q21.1	FAM168B	1	0
ENSG00000152193	13	78614291	78659179	q31.1	RNF219	0	0
ENSG00000152219	11	30323051	30338227	p14.1	ARL14EP	1	0
ENSG00000152223	18	45847609	45967339	q21.1	EPG5	0	0
ENSG00000152229	18	45983536	46072272	q21.1	PSTPIP2	0	0
ENSG00000152234	18	46080248	46104334	q21.1	ATP5F1A	0	0
ENSG00000152240	18	46104332	46128333	q21.1	HAUS1	0	0
ENSG00000152242	18	46173553	46266991	q21.1	C18orf25	1	0
ENSG00000152253	2	168834132	168913371	q31.1	SPC25	0	0
ENSG00000152382	1	166856510	166876327	q24.1	TADA1	1	0
ENSG00000152404	11	107326345	107457844	q22.3	CWF19L2	0	0
ENSG00000152433	19	57363477	57379565	q13.43	ZNF547	0	1
ENSG00000152439	19	57499915	57518404	q13.43	ZNF773	0	1
ENSG00000152443	19	57746796	57758159	q13.43	ZNF776	0	1
ENSG00000152454	19	57940833	57947675	q13.43	ZNF256	0	1
ENSG00000152455	10	14878820	14904315	p13	SUV39H2	0	0
ENSG00000152457	10	14897359	14954432	p13	DCLRE1C	0	0
ENSG00000152464	10	15097180	15139818	p13	RPP38	1	0
ENSG00000152467	19	58034032	58054631	q13.43	ZSCAN1	0	1
ENSG00000152475	19	58367618	58381060	q13.43	ZNF837	0	1
ENSG00000152484	13	27066142	27171896	q12.13	USP12	0	0
ENSG00000152520	13	28138506	28295335	q12.2	PAN3	0	0
ENSG00000152558	11	102396332	102470384	q22.2	TMEM123	0	0
ENSG00000152642	3	32105689	32168713	p22.3	GPD1L	0	0
ENSG00000152689	2	33436324	33564750	p22.3	RASGRP3	0	0
ENSG00000152700	5	134601144	134649271	q31.1	SAR1B	0	0
ENSG00000152749	13	94601903	94634645	q32.1	GPR180	0	0
ENSG00000152767	13	98142562	98455176	q32.2	FARP1	0	0
ENSG00000152904	1	235327350	235344532	q42.3	GGPS1	0	0
ENSG00000152939	5	69415065	69444330	q13.2	MARVELD2	0	0
ENSG00000152942	5	69369293	69414801	q13.2	RAD17	1	0
ENSG00000152944	12	27022546	27066343	p11.23	MED21	1	0
ENSG00000153015	5	64768930	65018763	q12.3	CWC27	0	0
ENSG00000153037	5	112861188	112898371	q22.2	SRP19	1	0
ENSG00000153107	2	111611639	111884690	q13	ANAPC1	0	0
ENSG00000153207	1	246839098	246931967	q44	AHCTF1	0	1
ENSG00000153234	2	156324432	156342348	q24.1	NR4A2	0	1
ENSG00000153237	2	158171081	158456753	q24.1	CCDC148	0	0
ENSG00000153283	3	111292719	111665750	q13.13	CD96	0	0
ENSG00000153291	6	46652915	46678193	p12.3	SLC25A27	0	0
ENSG00000153339	18	31829173	31953136	q12.1	TRAPPC8	1	0
ENSG00000153391	18	35452230	35497991	q12.2	INO80C	0	0
ENSG00000153406	16	4461680	4495763	p13.3	NMRAL1	0	0
ENSG00000153487	13	110712736	110723339	q34	ING1	1	0
ENSG00000153551	3	32391671	32483067	p22.3	CMTM7	0	0
ENSG00000153558	3	33277025	33403662	p22.3	FBXL2	0	0
ENSG00000153563	2	86784610	86808396	p11.2	CD8A	0	0
ENSG00000153767	3	120742637	120783069	q13.33	GTF2E1	0	0
ENSG00000153774	16	75293698	75433485	q23.1	CFDP1	0	0
ENSG00000153786	16	84974181	85011535	q24.1	ZDHHC7	0	0
ENSG00000153827	2	229763838	229923239	q36.3	TRIP12	1	0
ENSG00000153879	19	33373330	33382686	q13.11	CEBPG	1	1
ENSG00000153914	5	66139971	66183615	q12.3	SREK1	0	0
ENSG00000153975	6	116635618	116668794	q22.1	ZUP1	0	1
ENSG00000153989	6	117675502	117710640	q22.1	NUS1	0	0
ENSG00000154001	14	63371357	63543374	q23.2	PPP2R5E	1	0
ENSG00000154027	1	77282051	77559969	p31.1	AK5	0	0
ENSG00000154040	18	24138956	24161603	q11.2	CABYR	0	0
ENSG00000154059	18	24426616	24453535	q11.2	IMPACT	0	0
ENSG00000154065	18	23598926	23662885	q11.2	ANKRD29	0	0
ENSG00000154114	11	121024072	121090775	q23.3	TBCEL	0	0
ENSG00000154133	11	124883691	124898500	q24.2	ROBO4	0	0
ENSG00000154144	11	124622836	124635398	q24.2	TBRG1	1	0
ENSG00000154174	3	100363431	100401398	q12.2	TOMM70	0	0
ENSG00000154222	1	52345723	52366193	p32.3	CC2D1B	1	0
ENSG00000154262	17	69078702	69141888	q24.3	ABCA6	0	0
ENSG00000154263	17	69147214	69244846	q24.3	ABCA10	0	0
ENSG00000154328	8	11769639	11787346	p23.1	NEIL2	1	0
ENSG00000154359	8	12721894	12756073	p23.1	LONRF1	0	0
ENSG00000154447	4	169094256	169271105	q33	SH3RF1	0	0
ENSG00000154582	8	73939169	73972287	q21.11	ELOC	0	0
ENSG00000154640	21	17593653	17612947	q21.1	BTG3	0	0
ENSG00000154723	21	25716503	25735673	q21.3	ATP5PF	0	0
ENSG00000154781	3	14651746	14672659	p25.1	CCDC174	1	0
ENSG00000154803	17	17212212	17237188	p11.2	FLCN	1	0
ENSG00000154814	3	16265160	16350299	p25.1	OXNAD1	1	0
ENSG00000154832	18	50282343	50288304	q21.1	CXXC1	1	1
ENSG00000154839	18	50374995	50394173	q21.1	SKA1	0	0
ENSG00000154845	18	9546791	9615240	p11.22	PPP4R1	1	0
ENSG00000154856	18	10454628	10489948	p11.22	APCDD1	0	0
ENSG00000154889	18	11882622	11909223	p11.21	MPPE1	1	0
ENSG00000154920	17	50373220	50381483	q21.33	EME1	0	0
ENSG00000154945	17	50693190	50707924	q21.33	ANKRD40	0	0
ENSG00000154957	17	11977439	11997510	p12	ZNF18	0	1
ENSG00000155034	7	5431335	5513798	p22.1	FBXL18	0	0
ENSG00000155085	6	109492856	109691217	q21	AK9	0	0
ENSG00000155097	8	103021063	103073051	q22.3	ATP6V1C1	1	0
