ensemblID	chr	start	end	band	symbol	isHK	isTF	community
ENSG00000153292	6	46997703	47042363	p12.3	ADGRF1	0	0	326
ENSG00000153317	8	130052104	130443660	q24.22	ASAP1	0	0	135
ENSG00000153404	5	92151	189972	p15.33	PLEKHG4B	0	0	326
ENSG00000153446	16	5044122	5066110	p13.3	C16orf89	0	0	326
ENSG00000153487	13	110712736	110723339	q34	ING1	1	0	218
ENSG00000153558	3	33277025	33403662	p22.3	FBXL2	0	0	268
ENSG00000153560	3	33388336	33441371	p22.3	UBP1	1	1	60
ENSG00000153561	2	86720173	86778041	p11.2	RMND5A	1	0	60
ENSG00000153721	6	154387504	154510659	q25.2	CNKSR3	0	0	25
ENSG00000153767	3	120742637	120783069	q13.33	GTF2E1	0	0	25
ENSG00000153823	2	228850526	229271285	q36.3	PID1	0	0	19
ENSG00000153827	2	229763838	229923239	q36.3	TRIP12	1	0	268
ENSG00000153896	19	34758076	34773229	q13.11	ZNF599	0	1	25
ENSG00000153914	5	66139971	66183615	q12.3	SREK1	0	0	218
ENSG00000153922	5	98853985	98928957	q21.1	CHD1	0	0	25
ENSG00000153936	1	86914648	87109998	p22.3	HS2ST1	1	0	326
ENSG00000153944	17	57255851	57684685	q22	MSI2	0	0	60
ENSG00000153956	7	81946444	82443798	q21.11	CACNA2D1	0	0	268
ENSG00000154065	18	23598926	23662885	q11.2	ANKRD29	0	0	326
ENSG00000154079	6	70566917	70589569	q13	SDHAF4	0	0	60
ENSG00000154080	18	26906481	27185317	q11.2	CHST9	0	0	326
ENSG00000154096	11	119417378	119424985	q23.3	THY1	0	0	19
ENSG00000154124	5	14664664	14699711	p15.2	OTULIN	0	0	330
ENSG00000154133	11	124883691	124898500	q24.2	ROBO4	0	0	110
ENSG00000154134	11	124865386	124881470	q24.2	ROBO3	0	0	19
ENSG00000154144	11	124622836	124635398	q24.2	TBRG1	1	0	330
ENSG00000154262	17	69078702	69141888	q24.3	ABCA6	0	0	301
ENSG00000154274	4	37453941	37623495	p14	C4orf19	0	0	326
ENSG00000154310	3	171061339	171460408	q26.31	TNIK	0	0	326
ENSG00000154328	8	11769639	11787346	p23.1	NEIL2	1	0	298
ENSG00000154330	9	68328308	68531061	q21.11	PGM5	0	0	136
ENSG00000154358	1	228208130	228378874	q42.13	OBSCN	0	0	330
ENSG00000154359	8	12721894	12756073	p23.1	LONRF1	0	0	137
ENSG00000154370	1	228393673	228406840	q42.13	TRIM11	0	0	60
ENSG00000154380	1	225486835	225653142	q42.12	ENAH	0	0	9
ENSG00000154429	1	229321005	229343294	q42.13	CCSAP	0	0	138
ENSG00000154473	10	123154277	123170467	q26.13	BUB3	1	0	318
ENSG00000154479	2	169645425	169694433	q31.1	CCDC173	0	0	25
ENSG00000154493	10	126424997	126670446	q26.2	C10orf90	0	0	326
ENSG00000154511	1	92832737	92961522	p22.1	FAM69A	0	0	268
ENSG00000154518	2	175176258	175184607	q31.1	ATP5MC3	0	0	60
ENSG00000154556	4	185585444	185956652	q35.1	SORBS2	0	0	127
ENSG00000154639	21	17512382	17593579	q21.1	CXADR	0	0	326
ENSG00000154640	21	17593653	17612947	q21.1	BTG3	0	0	25
ENSG00000154642	21	17788967	17819386	q21.1	C21orf91	0	0	25
ENSG00000154710	7	66682164	66811464	q11.21	RABGEF1	1	0	298
ENSG00000154721	21	25639272	25717562	q21.3	JAM2	0	0	326
ENSG00000154723	21	25716503	25735673	q21.3	ATP5PF	0	0	60
ENSG00000154727	21	25734570	25772460	q21.3	GABPA	0	1	163
ENSG00000154734	21	26835747	26845409	q21.3	ADAMTS1	0	0	25
ENSG00000154760	17	35435096	35448837	q12	SLFN13	0	0	25
ENSG00000154813	3	16257978	16264972	p25.1	DPH3	1	0	25
ENSG00000154814	3	16265160	16350299	p25.1	OXNAD1	1	0	19
ENSG00000154822	3	16802651	17090594	p24.3	PLCL2	0	0	60
ENSG00000154832	18	50282343	50288304	q21.1	CXXC1	1	1	139
ENSG00000154839	18	50374995	50394173	q21.1	SKA1	0	0	318
ENSG00000154845	18	9546791	9615240	p11.22	PPP4R1	1	0	302
ENSG00000154856	18	10454628	10489948	p11.22	APCDD1	0	0	60
ENSG00000154928	3	134597801	135260467	q22.2	EPHB1	0	0	326
ENSG00000154930	20	25006230	25058980	p11.21	ACSS1	0	0	151
ENSG00000154945	17	50693190	50707924	q21.33	ANKRD40	0	0	268
ENSG00000155011	4	106921802	107283806	q25	DKK2	0	0	140
ENSG00000155066	2	95274453	95291308	q11.1	PROM2	0	0	326
ENSG00000155090	8	102648779	102655902	q22.3	KLF10	0	1	25
ENSG00000155229	10	97458324	97498794	q24.1	MMS19	1	0	19
ENSG00000155252	10	97640686	97676434	q24.2	PI4K2A	1	0	326
ENSG00000155269	4	8558725	8619761	p16.1	GPR78	0	0	19
ENSG00000155275	4	8436140	8493531	p16.1	TRMT44	0	0	330
ENSG00000155287	10	99610522	99620609	q24.2	SLC25A28	1	0	19
ENSG00000155313	21	15730025	15880069	q21.1	USP25	1	0	151
ENSG00000155329	5	132996985	133026604	q31.1	ZCCHC10	1	0	141
ENSG00000155330	16	46796607	46831411	q11.2	C16orf87	0	0	127
ENSG00000155438	2	121726945	121736923	q14.3	NIFK	0	0	218
ENSG00000155463	14	22766522	22773041	q11.2	OXA1L	1	0	60
ENSG00000155506	5	154712902	154817607	q33.2	LARP1	1	0	326
ENSG00000155545	5	56919602	56971675	q11.2	MIER3	0	0	163
ENSG00000155636	2	178112424	178139011	q31.2	RBM45	0	0	142
ENSG00000155729	2	200488952	200519784	q33.1	KCTD18	0	0	330
ENSG00000155744	2	200973718	201071671	q33.1	FAM126B	0	0	60
ENSG00000155755	2	201620184	201643570	q33.1	TMEM237	0	0	19
ENSG00000155827	9	101533851	101563344	q31.1	RNF20	0	0	45
ENSG00000155849	7	36854361	37449249	p14.1	ELMO1	0	0	143
ENSG00000155893	3	141228726	141367753	q23	PXYLP1	0	0	268
ENSG00000155906	6	151404762	151452181	q25.1	RMND1	1	0	326
ENSG00000155926	8	133036724	133103054	q24.22	SLA	0	0	32
ENSG00000155962	X	155276211	155334657	q28	CLIC2	0	0	19
ENSG00000155970	8	17027238	17122644	p22	MICU3	0	0	188
ENSG00000156026	10	72692131	72887694	q22.1	MCU	1	0	60
ENSG00000156050	14	73931501	73950414	q24.3	FAM161B	0	0	144
ENSG00000156103	8	88032009	88328025	q21.3	MMP16	0	0	127
ENSG00000156110	10	74151185	74709303	q22.2	ADK	1	0	19
ENSG00000156171	1	111117333	111140216	p13.3	DRAM2	1	0	60
ENSG00000156256	21	29024629	29054488	q21.3	USP16	1	0	268
ENSG00000156273	21	29194071	29630751	q21.3	BACH1	0	1	25
ENSG00000156304	21	31671033	31732075	q22.11	SCAF4	1	0	45
ENSG00000156313	X	38269163	38327564	p11.4	RPGR	0	0	19
ENSG00000156381	14	102501760	102509799	q32.31	ANKRD9	0	0	69
ENSG00000156411	14	103912288	103928269	q32.33	ATP5MPL	0	0	60
ENSG00000156453	5	141853111	141879246	q31.3	PCDH1	0	0	218
ENSG00000156463	5	145936579	146081791	q32	SH3RF2	0	0	326
ENSG00000156467	8	96225920	96235634	q22.1	UQCRB	1	0	60
ENSG00000156471	8	96261715	96336995	q22.1	PTDSS1	1	0	145
ENSG00000156482	8	98024851	98046469	q22.2	RPL30	1	0	45
ENSG00000156515	10	69269984	69401884	q22.1	HK1	0	0	302
ENSG00000156639	6	37819499	38154624	p21.2	ZFAND3	1	0	60
ENSG00000156642	15	73560014	73634134	q24.1	NPTN	0	0	25
ENSG00000156709	X	130129362	130165887	q26.1	AIFM1	0	0	60
ENSG00000156735	8	38176533	38213301	p11.23	BAG4	1	0	60
ENSG00000156853	16	30602558	30624012	p11.2	ZNF689	0	1	45
ENSG00000156860	16	30658431	30670814	p11.2	FBRS	0	0	45
ENSG00000156873	16	30748270	30761176	p11.2	PHKG2	0	0	60
ENSG00000156958	15	49155656	49367869	q21.1	GALK2	1	0	146
ENSG00000156970	15	40161023	40221136	q15.1	BUB1B	0	0	318
ENSG00000156976	3	186783205	186789900	q27.3	EIF4A2	0	0	147
ENSG00000157077	1	52142094	52346686	p32.3	ZFYVE9	0	0	19
ENSG00000157107	5	72955981	73090522	q13.2	FCHO2	0	0	163
ENSG00000157110	8	30384479	30572261	p12	RBPMS	0	0	127
ENSG00000157184	1	53196429	53214197	p32.3	CPT2	0	0	60
ENSG00000157224	7	90383721	90513402	q21.13	CLDN12	0	0	326
ENSG00000157227	14	22836557	22849027	q11.2	MMP14	0	0	218
ENSG00000157303	9	93058688	93085138	q22.31	SUSD3	0	0	148
ENSG00000157349	16	70289663	70335283	q22.1	DDX19B	1	0	149
ENSG00000157350	16	70375978	70439237	q22.1	ST3GAL2	1	0	127
ENSG00000157368	16	70579895	70660682	q22.1	IL34	0	0	19
ENSG00000157388	3	53328963	53813733	p21.1	CACNA1D	0	0	302
ENSG00000157404	4	54657918	54740715	q12	KIT	0	0	202
ENSG00000157429	16	71464555	71565089	q22.2	ZNF19	0	1	25
ENSG00000157450	15	58865175	59097419	q22.1	RNF111	1	0	150
ENSG00000157456	15	59105078	59125045	q22.2	CCNB2	0	0	318
ENSG00000157500	3	57227726	57278105	p14.3	APPL1	0	0	326
ENSG00000157514	X	107713221	107777342	q22.3	TSC22D3	0	0	32
ENSG00000157540	21	37365573	37526358	q22.13	DYRK1A	0	0	177
ENSG00000157557	21	38805307	38824955	q22.2	ETS2	0	1	25
ENSG00000157593	6	44254096	44257890	p21.1	SLC35B2	1	0	25
ENSG00000157600	X	110002631	110182734	q23	TMEM164	0	0	19
ENSG00000157601	21	41420304	41459214	q22.3	MX1	0	0	4
ENSG00000157637	17	81245000	81295547	q25.3	SLC38A10	0	0	45
ENSG00000157657	9	113876282	114056591	q32	ZNF618	0	1	69
ENSG00000157680	7	137381037	137847092	q33	DGKI	0	0	19
ENSG00000157693	9	114611206	114646422	q32	TMEM268	0	0	268
ENSG00000157765	4	25648011	25678748	p15.2	SLC34A2	0	0	326
ENSG00000157823	15	89830599	89894638	q26.1	AP3S2	1	0	268
ENSG00000157916	1	2391775	2405444	p36.32	RER1	1	0	110
ENSG00000157954	7	5190188	5233826	p22.1	WIPI2	1	0	60
ENSG00000157992	2	27442366	27446481	p23.3	KRTCAP3	0	0	326
ENSG00000158050	2	96143166	96145440	q11.2	DUSP2	0	0	218
ENSG00000158106	8	143368887	143384220	q24.3	RHPN1	0	0	25
ENSG00000158109	1	3625002	3630127	p36.32	TPRG1L	1	0	19
ENSG00000158156	1	27959462	27968096	p35.3	XKR8	0	0	25
ENSG00000158161	1	27970344	28088696	p35.3	EYA3	0	0	25
ENSG00000158163	3	138061990	138115818	q22.3	DZIP1L	0	0	268
ENSG00000158186	3	138347648	138405534	q22.3	MRAS	0	0	268
ENSG00000158195	1	27404226	27490158	p36.11	WASF2	0	0	19
ENSG00000158201	18	21650897	21704805	q11.2	ABHD3	0	0	60
ENSG00000158246	1	27005020	27012836	p36.11	TENT5B	0	0	32
ENSG00000158270	18	316740	500722	p11.32	COLEC12	0	0	326
ENSG00000158290	X	120524609	120575794	q24	CUL4B	1	0	151
ENSG00000158321	7	69598296	70793495	q11.22	AUTS2	0	0	152
ENSG00000158402	5	138285265	138338355	q31.2	CDC25C	0	0	318
ENSG00000158417	2	99337353	99401326	q11.2	EIF5B	1	0	45
ENSG00000158445	20	49293394	49484297	q13.13	KCNB1	0	0	268
ENSG00000158458	5	139846779	140043299	q31.2	NRG2	0	0	19
ENSG00000158480	20	49903391	49915508	q13.13	SPATA2	1	0	218
ENSG00000158526	X	54440401	54445487	p11.22	TSR2	1	0	45
ENSG00000158545	16	88570381	88631966	q24.2	ZC3H18	1	0	45
ENSG00000158552	2	219195237	219209651	q35	ZFAND2B	1	0	177
ENSG00000158555	11	75434640	75525903	q13.5	GDPD5	0	0	268
ENSG00000158604	7	44577894	44582287	p13	TMED4	1	0	153
ENSG00000158615	1	204403387	204411791	q32.1	PPP1R15B	1	0	25
ENSG00000158636	11	76444923	76553025	q13.5	EMSY	0	0	218
ENSG00000158669	8	41577187	41625001	p11.21	GPAT4	0	0	25
ENSG00000158691	6	28378955	28399734	p22.1	ZSCAN12	0	1	218
ENSG00000158710	1	159918107	159925732	q23.2	TAGLN2	0	0	154
ENSG00000158711	1	205597556	205631962	q32.1	ELK4	1	1	155
ENSG00000158769	1	160995211	161021348	q23.3	F11R	0	0	326
ENSG00000158773	1	161039251	161045977	q23.3	USF1	1	1	151
ENSG00000158792	16	89696343	89701705	q24.3	SPATA2L	0	0	25
ENSG00000158813	X	69616067	70039469	q13.1	EDA	0	0	104
ENSG00000158850	1	161171310	161177968	q23.3	B4GALT3	1	0	156
ENSG00000158856	8	22048995	22082527	p21.3	DMTN	0	0	268
ENSG00000158859	1	161184308	161199056	q23.3	ADAMTS4	0	0	25
ENSG00000158864	1	161197104	161214395	q23.3	NDUFS2	1	0	60
ENSG00000158941	8	22604632	22621514	p21.3	CCAR2	0	0	45
ENSG00000158966	1	64470792	64693058	p31.3	CACHD1	0	0	114
ENSG00000159063	11	78100936	78139660	q14.1	ALG8	1	0	19
ENSG00000159069	9	136940435	136944696	q34.3	FBXW5	1	0	60
ENSG00000159111	17	47823272	47831534	q21.32	MRPL10	1	0	218
ENSG00000159128	21	33402896	33479348	q22.11	IFNGR2	0	0	60
ENSG00000159140	21	33542618	33577481	q22.11	SON	1	1	25
ENSG00000159166	1	201373244	201399915	q32.1	LAD1	0	0	326
ENSG00000159167	8	23841915	23854807	p21.2	STC1	0	0	25
ENSG00000159176	1	201483530	201509456	q32.1	CSRP1	0	0	127
ENSG00000159189	1	22643630	22648110	p36.12	C1QC	0	0	340
ENSG00000159199	17	48892765	48895871	q21.32	ATP5MC1	0	0	60
ENSG00000159200	21	34513142	34615142	q22.12	RCAN1	1	0	218
ENSG00000159202	17	48908369	48929056	q21.32	UBE2Z	1	0	157
ENSG00000159208	1	150282543	150287093	q21.2	CIART	0	0	163
ENSG00000159210	17	48929316	48945117	q21.32	SNF8	1	0	157
ENSG00000159263	21	36699133	36749917	q22.13	SIM2	0	1	116
ENSG00000159314	17	45393902	45434421	q21.31	ARHGAP27	0	0	202
ENSG00000159346	1	202940823	202958572	q32.1	ADIPOR1	1	0	151
ENSG00000159377	1	151399534	151401944	q21.3	PSMB4	1	0	45
ENSG00000159388	1	203305491	203309602	q32.1	BTG2	0	0	218
ENSG00000159399	2	74833981	74893359	p12	HK2	0	0	268
ENSG00000159403	12	7080199	7092607	p13.31	C1R	0	0	19
ENSG00000159423	1	18871430	18902781	p36.13	ALDH4A1	0	0	268
ENSG00000159459	15	42942897	43106113	q15.2	UBR1	0	0	268
ENSG00000159479	1	43383917	43389808	p34.2	MED8	1	0	243
ENSG00000159596	1	45687214	45694443	p34.1	TMEM69	1	0	116
ENSG00000159640	17	63477061	63498380	q23.3	ACE	0	0	19
ENSG00000159674	4	1166932	1208962	p16.3	SPON2	0	0	19
ENSG00000159713	16	67389809	67393535	q22.1	TPPP3	0	0	19
ENSG00000159788	4	3293028	3439913	p16.3	RGS12	0	0	151
ENSG00000159792	16	67893272	67929678	q22.1	PSKH1	1	0	218
ENSG00000159840	7	143381080	143391111	q34	ZYX	0	0	127
ENSG00000159842	17	1003518	1229738	p13.3	ABR	0	0	158
ENSG00000159882	19	44002948	44013926	q13.31	ZNF230	0	1	25
ENSG00000159884	9	35658290	35661511	p13.3	CCDC107	0	0	159
ENSG00000159899	9	35792154	35809732	p13.3	NPR2	0	0	268
ENSG00000159917	19	44228729	44305046	q13.31	ZNF235	0	1	160
ENSG00000160007	19	46918676	47005077	q13.32	ARHGAP35	1	1	218
ENSG00000160049	1	10456522	10472526	p36.22	DFFA	1	0	298
ENSG00000160058	1	32365103	32394731	p35.1	BSDC1	1	0	161
ENSG00000160062	1	32539427	32605939	p35.1	ZBTB8A	0	1	162
ENSG00000160094	1	33256545	33300719	p35.1	ZNF362	0	1	268
ENSG00000160124	3	122359591	122383231	q21.1	CCDC58	0	0	318
ENSG00000160183	21	42371837	42396846	q22.3	TMPRSS3	0	0	326
ENSG00000160185	21	42403447	42447681	q22.3	UBASH3A	0	0	177
ENSG00000160194	21	42879644	42913304	q22.3	NDUFV3	0	0	326
ENSG00000160209	21	43719094	43762307	q22.3	PDXK	0	0	60
ENSG00000160211	X	154531390	154547572	q28	G6PD	0	0	60
ENSG00000160216	21	43865186	43986536	q22.3	AGPAT3	1	0	60
ENSG00000160233	21	44455486	44462196	q22.3	LRRC3	0	0	19
ENSG00000160255	21	44885953	44931989	q22.3	ITGB2	0	0	340
ENSG00000160271	9	133097720	133149334	q34.2	RALGDS	0	0	25
ENSG00000160285	21	46188141	46228824	q22.3	LSS	1	0	274
ENSG00000160299	21	46324122	46445769	q22.3	PCNT	0	0	326
ENSG00000160446	9	128720869	128724127	q34.11	ZDHHC12	0	0	45
ENSG00000160471	19	55349306	55354814	q13.42	COX6B2	0	0	326
ENSG00000160539	9	131289459	131359022	q34.13	PLPP7	0	0	268
ENSG00000160588	11	118226690	118252350	q23.3	MPZL3	0	0	25
ENSG00000160613	11	117204337	117232525	q23.3	PCSK7	1	0	25
ENSG00000160633	19	5623035	5668478	p13.3	SAFB	0	1	45
ENSG00000160679	1	153633982	153646306	q21.3	CHTOP	1	0	218
ENSG00000160685	1	155002630	155018522	q21.3	ZBTB7B	0	1	326
ENSG00000160703	11	119166568	119184016	q23.3	NLRX1	0	0	60
ENSG00000160710	1	154582057	154628013	q21.3	ADAR	0	0	326
ENSG00000160714	1	154548577	154559028	q21.3	UBE2Q1	1	0	25
ENSG00000160741	1	153947669	153958625	q21.3	CRTC2	1	0	163
ENSG00000160746	3	43354859	43691594	p21.33	ANO10	0	0	19
ENSG00000160752	1	155308748	155320666	q22	FDPS	1	0	274
ENSG00000160785	1	156193932	156212796	q22	SLC25A44	1	0	25
ENSG00000160789	1	156082573	156140089	q22	LMNA	0	0	25
ENSG00000160791	3	46370854	46376206	p21.31	CCR5	0	0	177
ENSG00000160801	3	46877746	46903799	p21.31	PTH1R	0	0	19
ENSG00000160818	1	156594487	156601496	q23.1	GPATCH4	1	0	45
ENSG00000160862	7	99966720	99976157	q22.1	AZGP1	0	0	164
ENSG00000160886	8	142700111	142705127	q24.3	LY6K	0	0	326
ENSG00000160888	19	13150415	13154908	p13.13	IER2	0	0	218
ENSG00000160908	7	99486519	99500324	q22.1	ZNF394	1	1	25
ENSG00000160917	7	99438922	99457371	q22.1	CPSF4	1	0	326
ENSG00000160932	8	143017982	143023832	q24.3	LY6E	0	0	326
ENSG00000160948	8	144423601	144428563	q24.3	VPS28	1	0	298
ENSG00000160953	19	1354711	1378431	p13.3	MUM1	0	0	19
ENSG00000160959	8	144517992	144525178	q24.3	LRRC14	1	0	25
ENSG00000160972	8	144477969	144502121	q24.3	PPP1R16A	0	0	60
ENSG00000160991	7	102433106	102456821	q22.1	ORAI2	0	0	202
ENSG00000160999	7	102285091	102321711	q22.1	SH2B2	0	0	25
ENSG00000161036	7	102464929	102473168	q22.1	LRWD1	0	0	45
ENSG00000161057	7	103344254	103369395	q22.1	PSMC2	1	0	268
ENSG00000161082	19	3224703	3297076	p13.3	CELF5	0	0	326
ENSG00000161091	19	3538261	3574290	p13.3	MFSD12	1	0	326
ENSG00000161217	3	196214222	196287957	q29	PCYT1A	1	0	60
ENSG00000161243	19	38990714	39032785	q13.2	FBXO27	0	0	326
ENSG00000161267	3	197509783	197573323	q29	BDH1	0	0	60
ENSG00000161277	19	36034985	36054762	q13.12	THAP8	0	1	165
ENSG00000161281	19	36150922	36152869	q13.12	COX7A1	0	0	268
ENSG00000161381	17	39063303	39154394	q12	PLXDC1	0	0	19
ENSG00000161526	17	75667116	75708062	q25.1	SAP30BP	1	0	166
ENSG00000161533	17	75941507	75979363	q25.1	ACOX1	1	0	268
ENSG00000161544	17	76527356	76551175	q25.1	CYGB	0	0	19
ENSG00000161558	19	48332356	48364237	q13.33	TMEM143	0	0	60
ENSG00000161649	17	43847148	43863629	q21.31	CD300LG	0	0	19
ENSG00000161653	17	44004546	44009063	q21.31	NAGS	0	0	25
ENSG00000161671	19	50476400	50490870	q13.33	EMC10	1	0	60
ENSG00000161835	12	52006940	52015889	q13.13	GRASP	0	0	25
ENSG00000161888	19	11131520	11155808	p13.2	SPC24	0	0	318
ENSG00000161921	17	4733526	4739922	p13.2	CXCL16	0	0	19
ENSG00000161940	17	7023020	7030290	p13.1	BCL6B	0	1	110
ENSG00000161980	16	46407	53628	p13.3	POLR3K	1	0	6
ENSG00000162069	16	3027682	3036926	p13.3	BICDL2	0	0	326
ENSG00000162073	16	2969245	2973489	p13.3	PAQR4	0	0	330
ENSG00000162139	11	74988134	75018893	q13.4	NEU3	0	0	69
ENSG00000162191	11	62676498	62679117	q12.3	UBXN1	0	0	45
ENSG00000162194	11	62662817	62672255	q12.3	LBHD1	0	0	19
ENSG00000162222	11	62728069	62740293	q12.3	TTC9C	1	0	25
ENSG00000162231	11	62792123	62806302	q12.3	NXF1	1	0	25
ENSG00000162241	11	65375192	65383701	q13.1	SLC25A45	0	0	330
ENSG00000162244	3	51993522	51995942	p21.2	RPL29	0	0	167
ENSG00000162298	11	65121780	65134533	q13.1	SYVN1	1	0	60
ENSG00000162366	1	47183593	47191044	p33	PDZK1IP1	0	0	326
ENSG00000162377	1	52684451	52698366	p32.3	COA7	0	0	25
ENSG00000162378	1	52726467	52827342	p32.3	ZYG11B	0	0	60
ENSG00000162384	1	53214099	53220617	p32.3	C1orf123	1	0	326
ENSG00000162396	1	54756898	54764514	p32.3	PARS2	0	0	25
ENSG00000162402	1	55066359	55215113	p32.3	USP24	0	0	19
ENSG00000162407	1	56494747	56645301	p32.2	PLPP3	0	0	168
ENSG00000162413	1	6590724	6614607	p36.31	KLHL21	0	0	60
ENSG00000162415	1	45016399	45306209	p34.1	ZSWIM5	0	0	110
ENSG00000162433	1	65147549	65232145	p31.3	AK4	0	0	326
ENSG00000162496	1	12567910	12617731	p36.21	DHRS3	0	0	326
ENSG00000162512	1	30869467	30908761	p35.2	SDC3	0	0	326
ENSG00000162517	1	31629862	31644896	p35.2	PEF1	1	0	326
ENSG00000162520	1	32680360	32703596	p35.1	SYNC	0	0	268
ENSG00000162522	1	32741885	32774970	p35.1	KIAA1522	0	0	268
ENSG00000162542	1	19682213	19799945	p36.13	TMCO4	0	0	202
ENSG00000162576	1	1352689	1361777	p36.33	MXRA8	0	0	19
ENSG00000162585	1	2184461	2212720	p36.33	FAAP20	0	0	330
ENSG00000162599	1	60865259	61462793	p31.3	NFIA	0	1	330
ENSG00000162613	1	77944055	77979110	p31.1	FUBP1	1	0	25
ENSG00000162614	1	77888513	77943895	p31.1	NEXN	0	0	127
ENSG00000162618	1	78889764	79006718	p31.1	ADGRL4	0	0	110
ENSG00000162636	1	108560089	108644900	p13.3	FAM102B	0	0	326
ENSG00000162650	1	109483479	109492804	p13.3	ATXN7L2	0	0	25
ENSG00000162664	1	89995112	90035531	p22.2	ZNF326	1	1	69
ENSG00000162687	1	196225779	196609225	q31.3	KCNT2	0	0	58
ENSG00000162711	1	247416156	247449108	q44	NLRP3	0	0	25
ENSG00000162729	1	160091340	160098943	q23.2	IGSF8	0	0	326
ENSG00000162733	1	162631373	162787400	q23.3	DDR2	0	0	268
ENSG00000162735	1	160276812	160286348	q23.2	PEX19	1	0	60
ENSG00000162736	1	160343272	160358952	q23.2	NCSTN	1	0	116
ENSG00000162738	1	160400586	160428678	q23.2	VANGL2	0	0	60
ENSG00000162745	1	161983192	162023854	q23.3	OLFML2B	0	0	326
ENSG00000162772	1	212565334	212620777	q32.3	ATF3	0	1	218
ENSG00000162775	1	110338506	110346681	p13.3	RBM15	1	0	218
ENSG00000162777	1	111187174	111204535	p13.2	DENND2D	0	0	326
ENSG00000162813	1	220057482	220090462	q41	BPNT1	1	0	298
ENSG00000162817	1	220689845	220699157	q41	C1orf115	0	0	45
ENSG00000162819	1	222712553	222735196	q41	BROX	0	0	25
ENSG00000162878	2	42048020	42058528	p21	PKDCC	0	0	60
ENSG00000162889	1	206684944	206734283	q32.1	MAPKAPK2	1	0	25
ENSG00000162894	1	206904386	206923247	q32.1	FCMR	0	0	340
ENSG00000162896	1	206928518	206946466	q32.1	PIGR	0	0	326
ENSG00000162910	1	228106679	228109312	q42.13	MRPL55	1	0	45
ENSG00000162923	1	224385143	224437033	q42.12	WDR26	1	0	268
ENSG00000162944	2	197568224	197676045	q33.1	RFTN2	0	0	302
ENSG00000162949	2	30722771	30820542	p23.1	CAPN13	0	0	326
ENSG00000162971	2	199929975	199955736	q33.1	TYW5	0	0	218
ENSG00000162980	2	151788984	151828492	q23.3	ARL5A	1	0	163
ENSG00000162998	2	182833275	182867162	q32.1	FRZB	0	0	330
ENSG00000163002	2	183117513	183161680	q32.1	NUP35	0	0	110
ENSG00000163013	2	73254682	73284431	p13.2	FBXO41	0	0	7
ENSG00000163017	2	73892314	73919865	p13.1	ACTG2	0	0	127
ENSG00000163026	2	24029340	24049575	p23.3	WDCP	0	0	218
ENSG00000163050	1	226897536	226987545	q42.13	COQ8A	0	0	60
ENSG00000163069	4	52020706	52038482	q12	SGCB	0	0	268
ENSG00000163075	2	119544432	119662251	q14.2	CFAP221	0	0	268
ENSG00000163106	4	94298535	94342876	q22.3	HPGDS	0	0	19
ENSG00000163125	1	150363091	150476566	q21.2	RPRD2	0	0	69
ENSG00000163155	1	151159748	151165948	q21.3	LYSMD1	1	0	25
ENSG00000163156	1	151156664	151170297	q21.3	SCNM1	1	0	25
ENSG00000163166	2	127436207	127526886	q14.3	IWS1	1	0	45
ENSG00000163171	2	37641882	37738468	p22.2	CDC42EP3	0	0	25
ENSG00000163220	1	153357854	153361027	q21.3	S100A9	0	0	169
ENSG00000163249	2	207711540	207761839	q33.3	CCNYL1	0	0	268
ENSG00000163281	4	44682200	44726595	p12	GNPDA2	0	0	243
ENSG00000163293	4	47914142	48040173	p12	NIPAL1	0	0	25
ENSG00000163297	4	79901149	80125454	q21.21	ANTXR2	0	0	60
ENSG00000163319	4	83455932	83469735	q21.23	MRPS18C	1	0	218
ENSG00000163328	2	174431571	174487094	q31.1	GPR155	0	0	326
ENSG00000163344	1	154924734	154936991	q21.3	PMVK	1	0	45
ENSG00000163346	1	154944076	154956123	q21.3	PBXIP1	0	0	45
ENSG00000163348	1	154957026	154963853	q21.3	PYGO2	1	0	25
ENSG00000163349	1	113929192	113977869	p13.2	HIPK1	0	0	268
ENSG00000163354	1	155018520	155033781	q21.3	DCST2	0	0	45
ENSG00000163359	2	237324003	237414375	q37.3	COL6A3	0	0	19
ENSG00000163378	3	68975214	69013961	p14.1	EOGT	0	0	19
ENSG00000163430	3	120392293	120451253	q13.33	FSTL1	0	0	19
ENSG00000163431	1	201896452	201946588	q32.1	LMOD1	0	0	127
ENSG00000163435	1	202007945	202017188	q32.1	ELF3	0	1	326
ENSG00000163444	1	203007386	203024848	q32.1	TMEM183A	0	0	19
ENSG00000163463	1	155169408	155173475	q22	KRTCAP2	0	0	45
ENSG00000163466	2	218217094	218254356	q35	ARPC2	1	0	298
ENSG00000163472	1	156282935	156293185	q22	TMEM79	0	0	326
ENSG00000163485	1	203090654	203167405	q32.1	ADORA1	0	0	19
ENSG00000163491	3	27110085	27369460	p24.1	NEK10	0	0	326
ENSG00000163507	3	108549869	108589644	q13.13	CIP2A	0	0	19
ENSG00000163510	2	179944876	180007113	q31.3	CWC22	1	0	45
ENSG00000163512	3	28315003	28349127	p24.1	AZI2	1	0	60
ENSG00000163513	3	30606502	30694142	p24.1	TGFBR2	0	0	45
ENSG00000163517	3	13479724	13506424	p25.1	HDAC11	0	0	218
ENSG00000163520	3	13549131	13638422	p25.1	FBLN2	0	0	19
