chr	start	end	id	score	phits	ghits	near_region	near_distance	type
5	17190490	17190817	MACS_peak_15942	1372.86	0	0	ENSG00000173545	724697	intergen
5	17812137	17812452	MACS_peak_15943	279.24	0	0	ENSG00000173545	1346344	intergen
5	17826834	17827073	MACS_peak_15944	468.75	0	0	ENSG00000173545	1361041	intergen
5	17840528	17840859	MACS_peak_15945	69	0	0	ENSG00000173545	1374735	intergen
5	18016053	18016265	MACS_peak_15946	580.75	0	0	ENSG00000173545	1550260	intergen
5	18041085	18041447	MACS_peak_15947	60.06	0	0	ENSG00000173545	1575292	intergen
5	18062197	18062568	MACS_peak_15948	128.66	0	0	ENSG00000173545	1596404	intergen
5	18113816	18114051	MACS_peak_15949	670.71	0	0	ENSG00000173545	1648023	intergen
5	18401709	18401886	MACS_peak_15950	763.02	0	0	ENSG00000173545	1935916	intergen
5	18477340	18477673	MACS_peak_15951	204.25	0	0	ENSG00000173545	2011547	intergen
5	18603891	18604136	MACS_peak_15952	629.38	0	0	ENSG00000173545	2138098	intergen
5	18698672	18699057	MACS_peak_15953	612.17	0	0	ENSG00000173545	2232879	intergen
5	19133543	19133756	MACS_peak_15955	488.19	0	0	ENSG00000173545	2667750	intergen
5	19163839	19164249	MACS_peak_15956	62.5	0	0	ENSG00000173545	2698046	intergen
5	19166868	19167098	MACS_peak_15957	162.57	0	0	ENSG00000173545	2701075	intergen
5	19220527	19220907	MACS_peak_15958	402.16	0	0	ENSG00000173545	2754734	intergen
5	19220934	19221194	MACS_peak_15959	467.38	0	0	ENSG00000173545	2755141	intergen
5	19374453	19374788	MACS_peak_15960	924.1	0	0	ENSG00000173545	2908660	intergen
5	19409292	19409509	MACS_peak_15961	827.31	0	0	ENSG00000173545	2943499	intergen
5	19559593	19559851	MACS_peak_15962	468.72	0	0	ENSG00000173545	3093800	intergen
5	19665678	19666130	MACS_peak_15963	790.81	0	0	ENSG00000173545	3199885	intergen
5	19871456	19871725	MACS_peak_15964	586.5	0	0	ENSG00000173545	3405663	intergen
5	19967900	19968281	MACS_peak_15965	81.72	0	0	ENSG00000173545	3502107	intergen
5	20152003	20152440	MACS_peak_15966	600.34	0	0	ENSG00000173545	3686210	intergen
5	20501361	20501659	MACS_peak_15967	603.02	0	0	ENSG00000173545	4035568	intergen
5	20870098	20870390	MACS_peak_15968	447.34	0	0	ENSG00000173545	4404305	intergen
5	21005188	21005429	MACS_peak_15969	1031.52	0	0	ENSG00000173545	4539395	intergen
5	21051738	21051937	MACS_peak_15970	67.56	0	0	ENSG00000173545	4585945	intergen
5	21107851	21108224	MACS_peak_15971	56.93	0	0	ENSG00000173545	4642058	intergen
5	21160079	21160276	MACS_peak_15974	586.19	0	0	ENSG00000173545	4694286	intergen
5	21419433	21419652	MACS_peak_15976	580.62	0	0	ENSG00000173545	4953640	intergen
5	21459282	21459491	MACS_peak_15977	609.78	0	0	ENSG00000173545	4993489	intergen
5	21469863	21470213	MACS_peak_15978	361.13	0	0	ENSG00000173545	5004070	intergen
5	21479549	21479889	MACS_peak_15979	133.6	0	0	ENSG00000173545	5013756	intergen
5	21485560	21485833	MACS_peak_15980	312.83	0	0	ENSG00000173545	5019767	intergen
5	21486251	21486582	MACS_peak_15981	101.68	0	0	ENSG00000173545	5020458	intergen
5	21490061	21490373	MACS_peak_15982	84.4	0	0	ENSG00000173545	5024268	intergen
5	21529174	21529351	MACS_peak_15983	571.49	0	0	ENSG00000173545	5063381	intergen
5	21543384	21543601	MACS_peak_15984	1434.33	0	0	ENSG00000173545	5077591	intergen
5	21591131	21591386	MACS_peak_15985	1171.45	0	0	ENSG00000173545	5125338	intergen
5	21644488	21644746	MACS_peak_15986	1372.86	0	0	ENSG00000173545	5178695	intergen
5	21698161	21698451	MACS_peak_15987	448.52	0	0	ENSG00000173545	5232368	intergen
5	21802918	21803224	MACS_peak_15989	554.9	0	0	ENSG00000173545	5337125	intergen
5	21810675	21811007	MACS_peak_15990	845.32	0	0	ENSG00000173545	5344882	intergen
5	21840316	21840634	MACS_peak_15992	158.81	0	0	ENSG00000173545	5374523	intergen
5	22029359	22029627	MACS_peak_15993	80.47	0	0	ENSG00000173545	5563566	intergen
5	22266958	22267232	MACS_peak_15994	547.96	0	0	ENSG00000173545	5801165	intergen
5	22482501	22482789	MACS_peak_15995	765.65	0	0	ENSG00000173545	6016708	intergen
5	22996404	22996636	MACS_peak_15996	863.14	0	0	ENSG00000173545	6530611	intergen
5	23130694	23131156	MACS_peak_15997	953.02	0	0	ENSG00000173545	6664901	intergen
5	23208963	23209135	MACS_peak_15998	1226.97	0	0	ENSG00000173545	6743170	intergen
5	23332634	23332994	MACS_peak_15999	411.4	0	0	ENSG00000173545	6866841	intergen
5	23553347	23553631	MACS_peak_16000	837.6	0	0	ENSG00000173545	7087554	intergen
5	23635027	23635247	MACS_peak_16001	767.82	0	0	ENSG00000173545	7169234	intergen
5	23796629	23796858	MACS_peak_16002	810.23	0	0	ENSG00000173545	7330836	intergen
5	23994615	23995010	MACS_peak_16003	507.23	0	0	ENSG00000113360	7400486	intergen
5	24097241	24097527	MACS_peak_16004	702.3	0	0	ENSG00000113360	7297969	intergen
5	24110131	24110408	MACS_peak_16005	710.04	0	0	ENSG00000113360	7285088	intergen
5	24384291	24384464	MACS_peak_16006	989.9	0	0	ENSG00000113360	7011032	intergen
5	24445382	24445626	MACS_peak_16007	612.68	0	0	ENSG00000113360	6949870	intergen
5	24642160	24642371	MACS_peak_16008	511.33	0	0	ENSG00000113360	6753125	intergen
5	24822509	24822761	MACS_peak_16009	470.06	0	0	ENSG00000113360	6572735	intergen
5	25108051	25108268	MACS_peak_16010	1079.97	0	0	ENSG00000113360	6287228	intergen
5	25314408	25314555	MACS_peak_16011	432.91	0	0	ENSG00000113360	6080941	intergen
5	25913243	25913495	MACS_peak_16013	470.06	0	0	ENSG00000113360	5482001	intergen
5	25937227	25937571	MACS_peak_16014	147.82	0	0	ENSG00000113360	5457925	intergen
5	26093882	26094109	MACS_peak_16015	498.19	0	0	ENSG00000113360	5301387	intergen
5	26255182	26255588	MACS_peak_16016	950.42	0	0	ENSG00000113360	5139908	intergen
5	26289417	26289708	MACS_peak_16017	103	0	0	ENSG00000113360	5105788	intergen
5	26890680	26890924	MACS_peak_16019	1198.86	0	0	ENSG00000113360	4504572	intergen
5	27020886	27021341	MACS_peak_16020	707.93	0	0	ENSG00000113360	4374155	intergen
5	27366390	27366752	MACS_peak_16021	440.76	0	0	ENSG00000113360	4028744	intergen
5	27967436	27967646	MACS_peak_16022	613.04	0	0	ENSG00000113360	3427850	intergen
5	28249417	28249594	MACS_peak_16024	639.19	0	0	ENSG00000113360	3145902	intergen
5	28352541	28352918	MACS_peak_16025	81.66	0	0	ENSG00000113360	3042578	intergen
5	28473608	28473915	MACS_peak_16026	345.66	0	0	ENSG00000113360	2921581	intergen
5	28658432	28658728	MACS_peak_16028	960.24	0	0	ENSG00000113360	2736768	intergen
5	28692526	28692814	MACS_peak_16029	1069.92	0	0	ENSG00000113360	2702682	intergen
5	28895939	28896202	MACS_peak_16030	708.18	0	0	ENSG00000113360	2499294	intergen
5	28896920	28897291	MACS_peak_16031	639.57	0	0	ENSG00000113360	2498205	intergen
5	28978080	28978213	MACS_peak_16032	960.62	0	0	ENSG00000113360	2417283	intergen
5	29187761	29188050	MACS_peak_16033	56.85	0	0	ENSG00000113360	2207446	intergen
5	29398434	29398695	MACS_peak_16034	466.72	0	0	ENSG00000113360	1996801	intergen
5	29991150	29991344	MACS_peak_16035	654.22	0	0	ENSG00000113360	1404152	intergen
5	30040548	30040811	MACS_peak_16036	465.4	0	0	ENSG00000113360	1354685	intergen
5	30401556	30401821	MACS_peak_16037	589.61	0	0	ENSG00000113360	993675	intergen
5	31232377	31232565	MACS_peak_16038	695.57	0	0	ENSG00000113360	162931	intergen
5	31929293	31929580	MACS_peak_16039	380.3	0	0	ENSG00000113384	190123	intergen
5	32418030	32418366	MACS_peak_16040	178.37	0	0	ENSG00000150712	105020	intergen
5	32637964	32638105	MACS_peak_16041	943.85	0	0	ENSG00000150712	324954	intergen
5	32794074	32794521	MACS_peak_16042	545.42	0	0	ENSG00000150712	481064	intergen
5	32855989	32856313	MACS_peak_16043	547.99	0	0	ENSG00000150712	542979	intergen
5	32966144	32966450	MACS_peak_16044	816.97	0	0	ENSG00000150712	653134	intergen
5	33057328	33057566	MACS_peak_16045	111.22	0	0	ENSG00000150712	744318	intergen
5	33171890	33172233	MACS_peak_16047	104.56	0	0	ENSG00000150712	858880	intergen
5	33435800	33436140	MACS_peak_16048	291.74	0	0	ENSG00000150712	1122790	intergen
5	33470501	33470839	MACS_peak_16049	422.19	0	0	ENSG00000150712	1157491	intergen
5	33934775	33935095	MACS_peak_16050	804.62	0	0	ENSG00000113456	965168	intergen
5	34148386	34148731	MACS_peak_16051	56.92	0	0	ENSG00000113456	751532	intergen
5	34188390	34188643	MACS_peak_16052	220.75	0	0	ENSG00000113456	711620	intergen
5	34245075	34245541	MACS_peak_16053	689.15	0	0	ENSG00000113456	654722	intergen
5	34335377	34335598	MACS_peak_16054	564.54	0	0	ENSG00000113456	564665	intergen
5	34417691	34417966	MACS_peak_16055	312.33	0	0	ENSG00000113456	482297	intergen
5	34474561	34474784	MACS_peak_16056	955.46	0	0	ENSG00000113456	425479	intergen
5	34641626	34642005	MACS_peak_16057	79.45	0	0	ENSG00000113456	258258	intergen
5	34643235	34643463	MACS_peak_16058	119.43	0	0	ENSG00000113456	256800	intergen
5	34780088	34780450	MACS_peak_16059	50.92	0	0	ENSG00000113456	119813	intergen
5	35003456	35003683	MACS_peak_16060	548.55	0	0	ENSG00000168724	44491	intergen
5	35053163	35053410	MACS_peak_16062	485.56	0	0	ENSG00000168724	94198	intergen
5	35106896	35107198	MACS_peak_16063	69	0	0	ENSG00000168724	147931	intergen
5	35397404	35397658	MACS_peak_16064	164.73	0	0	ENSG00000168724	438439	intergen
5	35399747	35400126	MACS_peak_16065	75.01	0	0	ENSG00000168724	440782	intergen
5	35400475	35400740	MACS_peak_16066	62.63	0	0	ENSG00000168724	441510	intergen
5	35445263	35445679	MACS_peak_16067	87.75	0	0	ENSG00000168724	486298	intergen
5	35473876	35474010	MACS_peak_16068	1630.94	0	0	ENSG00000168724	514911	intergen
5	35496211	35496512	MACS_peak_16069	137.01	0	0	ENSG00000168724	537246	intergen
5	35651208	35651434	MACS_peak_16070	548.55	0	0	ENSG00000164187	441977	intergen
5	35713759	35714041	MACS_peak_16071	440.04	0	0	ENSG00000164187	379370	intergen
5	36474934	36475283	MACS_peak_16073	112.75	0	0	ENSG00000164187	322972	intergen
5	36739726	36739947	MACS_peak_16074	696.45	0	0	ENSG00000164190	131811	intergen
5	36777127	36777406	MACS_peak_16075	455.19	0	0	ENSG00000164190	94352	intergen
5	36812502	36812928	MACS_peak_16076	77.09	0	0	ENSG00000164190	58830	intergen
5	36870537	36870923	MACS_peak_16077	752.99	0	0	ENSG00000164190	835	intergen
5	36917542	36917851	MACS_peak_16078	64.39	0	1	ENSG00000164190	0	gene
5	36944566	36944935	MACS_peak_16079	640.87	0	1	ENSG00000164190	0	gene
5	36973212	36973494	MACS_peak_16080	265.34	0	1	ENSG00000164190	0	gene
5	37005998	37006346	MACS_peak_16081	417.2	0	1	ENSG00000164190	0	gene
5	37098384	37098631	MACS_peak_16082	369	0	0	ENSG00000164190	31970	intergen
5	37332060	37332196	MACS_peak_16083	1435.06	0	1	ENSG00000113569	0	gene
5	37412968	37413279	MACS_peak_16084	1350.42	0	1	ENSG00000082068	0	gene
5	38172403	38172639	MACS_peak_16086	54.96	0	0	ENSG00000082068	418967	intergen
5	38265605	38265862	MACS_peak_16087	595.98	0	0	ENSG00000082068	512169	intergen
5	38515659	38515968	MACS_peak_16088	814.28	0	0	ENSG00000082068	762223	intergen
5	38628383	38628749	MACS_peak_16089	92.13	0	0	ENSG00000082068	874947	intergen
5	38659080	38659267	MACS_peak_16090	879.27	0	0	ENSG00000082068	905644	intergen
5	38922219	38922427	MACS_peak_16091	760.34	0	0	ENSG00000082068	1168783	intergen
5	39038677	39039060	MACS_peak_16092	52.39	0	0	ENSG00000082068	1285241	intergen
5	39376301	39376539	MACS_peak_16093	1116.4	0	0	ENSG00000145592	1443722	intergen
5	39488701	39489070	MACS_peak_16094	521.2	0	0	ENSG00000145592	1331191	intergen
5	39692070	39692370	MACS_peak_16095	442.68	0	0	ENSG00000145592	1127891	intergen
5	39791777	39792187	MACS_peak_16097	50.28	0	0	ENSG00000145592	1028074	intergen
5	39975978	39976374	MACS_peak_16098	453.78	0	0	ENSG00000145592	843887	intergen
5	40174606	40174899	MACS_peak_16099	965.74	0	0	ENSG00000145592	645362	intergen
5	40708217	40708685	MACS_peak_16100	111.81	0	0	ENSG00000145592	111576	intergen
5	40736412	40736647	MACS_peak_16101	1134.69	0	0	ENSG00000145592	83614	intergen
5	40856485	40856964	MACS_peak_16102	117.8	0	0	ENSG00000145592	21149	intergen
5	40879480	40879732	MACS_peak_16103	856.51	0	0	ENSG00000145592	44144	intergen
5	40904752	40905056	MACS_peak_16104	664.14	0	0	ENSG00000145592	69416	intergen
5	41077100	41077402	MACS_peak_16105	82.76	0	0	ENSG00000145592	241764	intergen
5	41270449	41270658	MACS_peak_16106	780.06	0	0	ENSG00000145592	435113	intergen
5	41364899	41365077	MACS_peak_16107	954.29	0	0	ENSG00000145592	529563	intergen
5	41403611	41403864	MACS_peak_16108	91.94	0	0	ENSG00000205765	495323	intergen
5	41490741	41491122	MACS_peak_16109	98.95	0	0	ENSG00000205765	408065	intergen
5	41599540	41599914	MACS_peak_16110	109.53	0	0	ENSG00000205765	299273	intergen
5	41843554	41843855	MACS_peak_16111	262.32	0	0	ENSG00000205765	55332	intergen
5	42221923	42222055	MACS_peak_16113	1116.4	0	0	ENSG00000151876	280179	intergen
5	42258073	42258452	MACS_peak_16114	143.31	0	0	ENSG00000151876	316329	intergen
5	42635964	42636241	MACS_peak_16115	356.34	0	0	ENSG00000198865	115559	intergen
5	42636513	42636711	MACS_peak_16116	514.01	0	0	ENSG00000198865	115089	intergen
5	42661404	42661768	MACS_peak_16117	59.47	0	0	ENSG00000198865	90032	intergen
5	42662498	42662795	MACS_peak_16118	87.33	0	0	ENSG00000198865	89005	intergen
5	42889382	42889643	MACS_peak_16120	860.98	0	0	ENSG00000250722	1989	intergen
5	42912242	42912542	MACS_peak_16121	1241.27	0	0	ENSG00000250722	24849	intergen
5	42933269	42933716	MACS_peak_16122	174.33	0	0	ENSG00000250722	45876	intergen
5	42936960	42937401	MACS_peak_16123	133.79	0	0	ENSG00000250722	49567	intergen
5	42937793	42938027	MACS_peak_16124	347.48	0	0	ENSG00000250722	50400	intergen
5	43056270	43056609	MACS_peak_16127	106.26	0	0	ENSG00000172262	3566	intergen
5	43105712	43106037	MACS_peak_16128	800.34	0	1	ENSG00000172262	0	gene
5	43227662	43227882	MACS_peak_16129	513.05	0	0	ENSG00000172262	35640	intergen
5	43261467	43261824	MACS_peak_16130	76.3	0	0	ENSG00000172262	69445	intergen
5	43389739	43390075	MACS_peak_16131	540.49	0	0	ENSG00000172239	131191	intergen
5	43670339	43670551	MACS_peak_16132	209.52	0	0	ENSG00000172239	112580	intergen
5	43722586	43722911	MACS_peak_16133	55.24	0	0	ENSG00000172239	164827	intergen
5	43969821	43970284	MACS_peak_16134	70.3	0	0	ENSG00000172239	412062	intergen
5	44152261	44152630	MACS_peak_16135	77.92	0	0	ENSG00000172239	594502	intergen
5	44265604	44265742	MACS_peak_16136	921.52	0	0	ENSG00000172239	707845	intergen
5	44433850	44434105	MACS_peak_16137	470.06	0	0	ENSG00000172239	876091	intergen
5	44524843	44525059	MACS_peak_16138	265.19	0	0	ENSG00000172239	967084	intergen
5	44536624	44537014	MACS_peak_16139	679.18	0	0	ENSG00000172239	978865	intergen
5	44569766	44570071	MACS_peak_16140	426.57	0	0	ENSG00000172239	1012007	intergen
5	44574415	44574553	MACS_peak_16141	660.03	0	0	ENSG00000172239	1016656	intergen
5	44759571	44760014	MACS_peak_16143	62.52	0	0	ENSG00000172239	1201812	intergen
5	44830743	44830983	MACS_peak_16145	481.5	0	0	ENSG00000172239	1272984	intergen
5	44843339	44843585	MACS_peak_16146	485.56	0	0	ENSG00000172239	1285580	intergen
5	45315321	45315581	MACS_peak_16147	84.4	0	0	ENSG00000172239	1757562	intergen
5	45351649	45351924	MACS_peak_16148	64.65	0	0	ENSG00000172239	1793890	intergen
5	45373894	45374256	MACS_peak_16151	487.59	0	0	ENSG00000172239	1816135	intergen
5	45375001	45375377	MACS_peak_16152	433.1	0	0	ENSG00000172239	1817242	intergen
5	45505199	45505495	MACS_peak_16154	127.15	0	0	ENSG00000172239	1947440	intergen
5	45696374	45696654	MACS_peak_16156	578.19	0	0	ENSG00000172239	2138615	intergen
5	45834884	45835293	MACS_peak_16157	71.17	0	0	ENSG00000172239	2277125	intergen
5	45896100	45896302	MACS_peak_16158	814.37	0	0	ENSG00000172239	2338341	intergen
5	45904623	45904755	MACS_peak_16159	1116.4	0	0	ENSG00000172239	2346864	intergen
5	45970565	45970880	MACS_peak_16160	158.81	0	0	ENSG00000172239	2412806	intergen
5	46030625	46030983	MACS_peak_16161	75.01	0	0	ENSG00000172239	2472866	intergen
5	46065630	46065857	MACS_peak_16162	695.57	0	0	ENSG00000172239	2507871	intergen
5	46230748	46230972	MACS_peak_16163	712.32	0	0	ENSG00000172239	2672989	intergen
5	46324749	46325061	MACS_peak_16164	66.2	0	0	ENSG00000172239	2766990	intergen
5	46327680	46327901	MACS_peak_16165	88.59	0	0	ENSG00000172239	2769921	intergen
5	46328999	46329298	MACS_peak_16166	51.77	0	0	ENSG00000172239	2771240	intergen
5	46336102	46336339	MACS_peak_16169	776.64	0	0	ENSG00000172239	2778343	intergen
5	46336833	46337066	MACS_peak_16170	83.4	0	0	ENSG00000172239	2779074	intergen
5	46337196	46337598	MACS_peak_16171	112.76	0	0	ENSG00000172239	2779437	intergen
5	46339891	46340178	MACS_peak_16172	79.14	0	0	ENSG00000172239	2782132	intergen
5	46340590	46340800	MACS_peak_16173	190.92	0	0	ENSG00000172239	2782831	intergen
5	46343162	46343540	MACS_peak_16174	75.71	0	0	ENSG00000172239	2785403	intergen
5	46344863	46345317	MACS_peak_16175	85.74	0	0	ENSG00000172239	2787104	intergen
5	46345684	46346129	MACS_peak_16176	64.25	0	0	ENSG00000172239	2787925	intergen
5	46352333	46352771	MACS_peak_16178	363.63	0	0	ENSG00000172239	2794574	intergen
5	46353935	46354376	MACS_peak_16179	60	0	0	ENSG00000172239	2796176	intergen
5	46356763	46357132	MACS_peak_16180	109.53	0	0	ENSG00000172239	2799004	intergen
5	46360017	46360329	MACS_peak_16182	81.3	0	0	ENSG00000172239	2802258	intergen
5	46363912	46364186	MACS_peak_16183	95.63	0	0	ENSG00000172239	2806153	intergen
5	46370170	46370398	MACS_peak_16185	103.69	0	0	ENSG00000172239	2812411	intergen
5	46384875	46385093	MACS_peak_16188	87.51	0	0	ENSG00000172239	2827116	intergen
5	46391493	46391735	MACS_peak_16189	146.2	0	0	ENSG00000172239	2833734	intergen
5	46391956	46392345	MACS_peak_16190	208.72	0	0	ENSG00000172239	2834197	intergen
5	46395846	46396218	MACS_peak_16191	65.49	0	0	ENSG00000172239	2838087	intergen
5	46403033	46403404	MACS_peak_16192	56.38	0	0	ENSG00000172239	2845274	intergen
5	46404835	46405297	MACS_peak_16193	182.82	0	0	ENSG00000172239	2847076	intergen
5	50154680	50154950	MACS_peak_16195	55.51	0	0	ENSG00000170571	236241	intergen
5	50168554	50168764	MACS_peak_16196	294.49	0	0	ENSG00000170571	222427	intergen
5	50178116	50178478	MACS_peak_16197	202.06	0	0	ENSG00000170571	212713	intergen
5	50189016	50189341	MACS_peak_16198	81.72	0	0	ENSG00000170571	201850	intergen
5	50202735	50203009	MACS_peak_16199	172.95	0	0	ENSG00000170571	188182	intergen
5	50221241	50221540	MACS_peak_16200	100.2	0	0	ENSG00000170571	169651	intergen
5	50234095	50234251	MACS_peak_16201	423.54	0	0	ENSG00000170571	156940	intergen
5	50245593	50246059	MACS_peak_16202	62.5	0	0	ENSG00000170571	145132	intergen
5	50263464	50263719	MACS_peak_16203	197.81	0	0	ENSG00000170571	127472	intergen
5	50293758	50293954	MACS_peak_16204	259.76	0	0	ENSG00000170571	97237	intergen
5	50309844	50310114	MACS_peak_16205	190.02	0	0	ENSG00000170571	81077	intergen
5	50325218	50325640	MACS_peak_16206	462.26	0	0	ENSG00000170571	65551	intergen
5	50360281	50360506	MACS_peak_16207	548.55	0	0	ENSG00000170571	30685	intergen
5	50377986	50378299	MACS_peak_16208	83.67	0	0	ENSG00000170571	12892	intergen
5	50380269	50380587	MACS_peak_16209	114.74	0	0	ENSG00000170571	10604	intergen
5	50498792	50499172	MACS_peak_16210	64.17	0	0	ENSG00000170571	55543	intergen
5	50512995	50513341	MACS_peak_16211	488.85	0	0	ENSG00000170571	69746	intergen
5	50963037	50963284	MACS_peak_16213	389.4	0	0	ENSG00000151883	116514	intergen
5	51257966	51258280	MACS_peak_16214	232.66	0	0	ENSG00000151883	411443	intergen
5	51641476	51641783	MACS_peak_16215	100.52	0	0	ENSG00000151883	794953	intergen
5	51960963	51961171	MACS_peak_16216	582.71	0	0	ENSG00000164171	1023154	intergen
5	52086918	52087282	MACS_peak_16217	71.45	0	0	ENSG00000164171	897043	intergen
5	52091355	52091697	MACS_peak_16218	84.21	0	0	ENSG00000164171	892628	intergen
5	52134238	52134579	MACS_peak_16219	537.45	0	0	ENSG00000164171	849746	intergen
5	52356405	52356682	MACS_peak_16220	710.04	0	0	ENSG00000164171	627643	intergen
5	52613605	52613852	MACS_peak_16221	60.61	0	0	ENSG00000164171	370473	intergen
5	52698320	52698776	MACS_peak_16222	58.75	0	0	ENSG00000164171	285549	intergen
5	52973897	52974240	MACS_peak_16223	154.62	0	0	ENSG00000164171	10085	intergen
5	53004807	53005027	MACS_peak_16224	625.11	0	1	ENSG00000164171	0	gene
5	53146240	53146570	MACS_peak_16225	72.48	0	0	ENSG00000164172	36176	intergen
5	53280338	53280589	MACS_peak_16226	59.77	0	0	ENSG00000164172	170274	intergen
5	53662103	53662411	MACS_peak_16227	64.74	0	0	ENSG00000134363	174968	intergen
5	54234615	54234986	MACS_peak_16229	520.09	0	0	ENSG00000134363	747480	intergen
