chr	start	end	id	score	phits	ghits	ohits	promoter	gen	other
3	111193901	111194069	MACS_peak_13926	814.37	0	1	0	NA	ENSG00000177707	NA
3	111338008	111338372	MACS_peak_13927	1031.37	0	1	0	NA	ENSG00000153283	NA
3	111668929	111669191	MACS_peak_13928	859.93	0	0	0	NA	NA	NA
3	111832838	111833224	MACS_peak_13929	349.84	0	2	0	NA	ENSG00000240891	NA
3	111833226	111834389	MACS_peak_13930	3137.55	0	2	0	NA	ENSG00000240891	NA
3	112189397	112189772	MACS_peak_13931	56.38	0	1	0	NA	ENSG00000172139	NA
3	112205275	112205495	MACS_peak_13932	175.39	0	1	0	NA	ENSG00000172139	NA
3	112225255	112225630	MACS_peak_13933	404.42	0	1	0	NA	ENSG00000172139	NA
3	112510503	112510839	MACS_peak_13934	423.21	0	0	0	NA	NA	NA
3	112519499	112519720	MACS_peak_13935	564.54	0	0	0	NA	NA	NA
3	112531379	112531649	MACS_peak_13936	830.22	1	0	0	ENSG00000144848	NA	NA
3	112663671	112663982	MACS_peak_13937	71.7	0	0	0	NA	NA	NA
3	112814277	112814687	MACS_peak_13938	615.59	1	0	0	ENSG00000206531	NA	NA
3	112913333	112913712	MACS_peak_13939	75.08	0	0	0	NA	NA	NA
3	112915369	112915614	MACS_peak_13940	179.63	0	0	0	NA	NA	NA
3	113025477	113025828	MACS_peak_13941	415.79	0	0	1	NA	NA	ENSG00000240057
3	113288100	113288359	MACS_peak_13942	726.32	1	0	0	ENSG00000206530	NA	NA
3	113577865	113578294	MACS_peak_13943	365.14	0	1	0	NA	ENSG00000072858	NA
3	113626690	113627141	MACS_peak_13944	1086.69	0	1	0	NA	ENSG00000072858	NA
3	113736501	113736833	MACS_peak_13945	425.26	0	1	0	NA	ENSG00000121579	NA
3	113764370	113764655	MACS_peak_13946	574.52	0	1	0	NA	ENSG00000114573	NA
3	113844731	113844949	MACS_peak_13947	836.95	0	1	0	NA	ENSG00000178075	NA
3	113887702	113887879	MACS_peak_13948	1144.35	0	1	0	NA	ENSG00000178075	NA
3	113912953	113913429	MACS_peak_13949	469.13	0	1	0	NA	ENSG00000178075	NA
3	113973742	113974035	MACS_peak_13950	722.05	0	1	0	NA	ENSG00000163617	NA
3	114041003	114041380	MACS_peak_13951	834.03	0	2	0	NA	ENSG00000151576	NA
3	114152404	114152673	MACS_peak_13952	461.5	0	1	0	NA	ENSG00000151577	NA
3	114383814	114384177	MACS_peak_13953	644.81	0	1	1	NA	ENSG00000181722	ENSG00000241560
3	114526905	114527297	MACS_peak_13954	508.79	0	1	1	NA	ENSG00000181722	ENSG00000242290
3	114535206	114535439	MACS_peak_13955	101.54	0	1	0	NA	ENSG00000181722	NA
3	114645016	114645338	MACS_peak_13956	936.39	0	1	0	NA	ENSG00000181722	NA
3	114712989	114713180	MACS_peak_13957	695.57	0	1	0	NA	ENSG00000181722	NA
3	115040657	115041108	MACS_peak_13958	957.71	0	1	0	NA	ENSG00000181722	NA
3	115276272	115276536	MACS_peak_13959	998.2	0	0	1	NA	NA	ENSG00000242880
3	115427336	115427625	MACS_peak_13960	96.97	0	0	0	NA	NA	NA
3	115482536	115482791	MACS_peak_13961	1007.8	0	0	0	NA	NA	NA
3	115485188	115485375	MACS_peak_13962	1334.07	0	0	0	NA	NA	NA
3	115677811	115678071	MACS_peak_13963	467.38	0	1	0	NA	ENSG00000172020	NA
3	115697934	115698315	MACS_peak_13964	611.86	0	1	0	NA	ENSG00000172020	NA
3	115784519	115784833	MACS_peak_13965	679.74	0	0	0	NA	NA	NA
3	115814716	115815085	MACS_peak_13966	1162.63	0	1	0	NA	ENSG00000185565	NA
3	115837045	115837350	MACS_peak_13967	1680.37	0	1	0	NA	ENSG00000185565	NA
3	116140156	116140398	MACS_peak_13968	780.06	0	1	0	NA	ENSG00000185565	NA
3	116432011	116432164	MACS_peak_13969	918.92	0	1	0	NA	ENSG00000185565	NA
3	116488609	116488976	MACS_peak_13970	158.81	0	1	0	NA	ENSG00000185565	NA
3	116489984	116490150	MACS_peak_13971	741.54	0	1	0	NA	ENSG00000185565	NA
3	116699143	116699550	MACS_peak_13972	52.93	0	1	0	NA	ENSG00000185565	NA
3	116770913	116771209	MACS_peak_13973	603.02	0	1	0	NA	ENSG00000185565	NA
3	117636597	117636833	MACS_peak_13974	332.58	0	0	0	NA	NA	NA
3	117719415	117719679	MACS_peak_13975	721.68	0	0	1	NA	NA	ENSG00000239268
3	117738311	117738607	MACS_peak_13976	603.02	0	0	1	NA	NA	ENSG00000239268
3	117910181	117910500	MACS_peak_13977	551.21	0	0	1	NA	NA	ENSG00000239268
3	118062418	118062711	MACS_peak_13978	91.66	0	0	1	NA	NA	ENSG00000243276
3	118141776	118142142	MACS_peak_13979	56.38	0	0	1	NA	NA	ENSG00000243276
3	118311332	118311540	MACS_peak_13980	1145.34	0	0	1	NA	NA	ENSG00000243276
3	118433215	118433702	MACS_peak_13981	63.13	0	0	1	NA	NA	ENSG00000243276
3	118513866	118514111	MACS_peak_13982	780.06	0	0	1	NA	NA	ENSG00000243276
3	118634991	118635248	MACS_peak_13983	544.73	0	0	0	NA	NA	NA
3	119098711	119098942	MACS_peak_13984	517.97	0	1	0	NA	ENSG00000144847	NA
3	119145450	119145702	MACS_peak_13985	470.06	2	1	0	ENSG00000163424	ENSG00000144847	NA
3	119387127	119387489	MACS_peak_13986	665.71	0	1	0	NA	ENSG00000031081	NA
3	119690216	119690383	MACS_peak_13987	1264.23	0	0	0	NA	NA	NA
3	119821012	119821467	MACS_peak_13988	1288.68	1	0	0	ENSG00000082701	NA	NA
3	119891862	119892243	MACS_peak_13989	514.63	0	1	0	NA	ENSG00000082701	NA
3	119954066	119954363	MACS_peak_13990	534.92	0	1	0	NA	ENSG00000082701	NA
3	120150935	120151198	MACS_peak_13991	229.83	0	0	0	NA	NA	NA
3	120182932	120183187	MACS_peak_13992	379.63	0	1	0	NA	ENSG00000175697	NA
3	120244305	120244519	MACS_peak_13993	918.92	0	1	0	NA	ENSG00000175697	NA
3	120377132	120377486	MACS_peak_13994	78.38	0	0	1	NA	NA	ENSG00000240661
3	120507282	120507605	MACS_peak_13995	429.98	0	0	0	NA	NA	NA
3	120561336	120561578	MACS_peak_13996	501.16	0	0	0	NA	NA	NA
3	120581265	120581598	MACS_peak_13997	61.45	0	0	0	NA	NA	NA
3	120583387	120583682	MACS_peak_13998	115.76	0	0	0	NA	NA	NA
3	120723544	120723940	MACS_peak_13999	54.13	0	1	0	NA	ENSG00000144840	NA
3	120736203	120736511	MACS_peak_14000	143.12	0	1	0	NA	ENSG00000144840	NA
3	120794997	120795361	MACS_peak_14001	524.01	0	0	0	NA	NA	NA
3	120898984	120899555	MACS_peak_14002	100.11	0	0	0	NA	NA	NA
3	120951393	120951703	MACS_peak_14003	126.18	0	1	0	NA	ENSG00000145087	NA
3	121032441	121032809	MACS_peak_14004	101.68	0	1	0	NA	ENSG00000145087	NA
3	121089868	121090143	MACS_peak_14005	373.09	0	1	0	NA	ENSG00000145087	NA
3	121327115	121327369	MACS_peak_14006	1026.72	0	1	0	NA	ENSG00000145087	NA
3	121455030	121455462	MACS_peak_14007	77.58	0	1	0	NA	ENSG00000051341	NA
3	121645940	121646628	MACS_peak_14008	2649.14	0	1	0	NA	ENSG00000180353	NA
3	121966752	121966885	MACS_peak_14009	1098.16	0	0	0	NA	NA	NA
3	121989938	121990221	MACS_peak_14010	452.74	1	0	0	ENSG00000145103	NA	NA
3	121995664	121995853	MACS_peak_14011	695.57	0	1	0	NA	ENSG00000145103	NA
3	122072303	122072538	MACS_peak_14012	97.66	0	1	0	NA	ENSG00000114013	NA
3	122101623	122101830	MACS_peak_14013	585.19	0	1	0	NA	ENSG00000114013	NA
3	122133664	122134041	MACS_peak_14014	91.56	0	0	0	NA	NA	NA
3	122140561	122140926	MACS_peak_14015	66.1	0	0	0	NA	NA	NA
3	122258886	122259231	MACS_peak_14016	657.04	0	1	0	NA	ENSG00000036828	NA
3	122356387	122356882	MACS_peak_14017	473.23	1	0	0	ENSG00000160124	NA	NA
3	122392926	122393342	MACS_peak_14018	496.62	0	1	0	NA	ENSG00000114023	NA
3	122752467	122752843	MACS_peak_14019	403.97	0	1	0	NA	ENSG00000169087	NA
3	122837311	122837830	MACS_peak_14020	68.55	0	1	0	NA	ENSG00000138463	NA
3	122942951	122943183	MACS_peak_14021	532.66	0	1	0	NA	ENSG00000082684	NA
3	123258711	123259179	MACS_peak_14022	469.45	0	1	0	NA	ENSG00000121542	NA
3	123262527	123262819	MACS_peak_14023	829.92	0	1	0	NA	ENSG00000121542	NA
3	123328929	123329129	MACS_peak_14024	814.37	0	1	0	NA	ENSG00000173175	NA
3	123555696	123555979	MACS_peak_14025	439.43	0	1	0	NA	ENSG00000206527	NA
3	123559077	123559357	MACS_peak_14026	707.43	0	1	0	NA	ENSG00000206527	NA
3	123607287	123607894	MACS_peak_14027	2082.69	1	0	1	ENSG00000065534	NA	ENSG00000239523
3	123652374	123652762	MACS_peak_14028	510.89	0	1	0	NA	ENSG00000065534	NA
3	123852444	123852706	MACS_peak_14029	114.74	0	1	0	NA	ENSG00000065534	NA
3	123979683	123980060	MACS_peak_14030	635.71	0	1	0	NA	ENSG00000065371	NA
3	124079368	124079721	MACS_peak_14031	777.57	1	0	0	ENSG00000160145	NA	NA
3	124351783	124351969	MACS_peak_14032	712.32	0	1	0	NA	ENSG00000160145	NA
3	124468279	124468597	MACS_peak_14033	551.85	0	1	0	NA	ENSG00000160145	NA
3	124550348	124550890	MACS_peak_14034	314.21	0	1	0	NA	ENSG00000160145	NA
3	124559929	124560203	MACS_peak_14035	582.68	0	1	0	NA	ENSG00000160145	NA
3	124838023	124838222	MACS_peak_14036	645.81	0	1	0	NA	ENSG00000082781	NA
3	124928671	124928989	MACS_peak_14037	1331.31	0	1	0	NA	ENSG00000173702	NA
3	124995439	124995705	MACS_peak_14038	463.44	0	1	0	NA	ENSG00000173706	NA
3	125268868	125269083	MACS_peak_14039	896.52	0	1	0	NA	ENSG00000163848	NA
3	125453970	125454218	MACS_peak_14040	485.56	0	1	0	NA	ENSG00000114520	NA
3	125697976	125698305	MACS_peak_14041	544.83	0	0	0	NA	NA	NA
3	125766261	125766556	MACS_peak_14042	432.29	0	0	0	NA	NA	NA
3	125783241	125783394	MACS_peak_14043	908.36	0	0	2	NA	NA	ENSG00000284624
3	125898206	125898534	MACS_peak_14044	419.16	0	0	2	NA	NA	ENSG00000241288
3	125921800	125922004	MACS_peak_14045	1335.62	0	0	1	NA	NA	ENSG00000171084
3	125929075	125929459	MACS_peak_14046	1312.66	1	0	1	ENSG00000189366	NA	ENSG00000171084
3	125937161	125937536	MACS_peak_14047	85.15	0	0	0	NA	NA	NA
3	125941341	125942036	MACS_peak_14048	57.52	0	0	0	NA	NA	NA
3	125972453	125972794	MACS_peak_14049	1192.57	1	0	0	ENSG00000114547	NA	NA
3	126081614	126081806	MACS_peak_14050	1061.85	0	1	0	NA	ENSG00000114544	NA
3	126132953	126133158	MACS_peak_14051	797.18	0	1	0	NA	ENSG00000144908	NA
3	126198324	126198541	MACS_peak_14052	717.33	0	0	1	NA	NA	ENSG00000246022
3	126333030	126333589	MACS_peak_14053	122.51	0	0	0	NA	NA	NA
3	126335252	126335690	MACS_peak_14054	61.26	0	0	0	NA	NA	NA
3	126368406	126368724	MACS_peak_14055	380.3	0	0	0	NA	NA	NA
3	126389331	126389657	MACS_peak_14056	670.69	0	0	0	NA	NA	NA
3	126522393	126522603	MACS_peak_14057	936.57	2	0	0	ENSG00000180697	NA	NA
3	126586244	126586500	MACS_peak_14058	211.31	0	1	0	NA	ENSG00000197763	NA
3	126660048	126660215	MACS_peak_14059	814.37	0	0	0	NA	NA	NA
3	126982515	126982870	MACS_peak_14060	413.79	0	0	0	NA	NA	NA
3	127455634	127455916	MACS_peak_14061	453.35	0	0	0	NA	NA	NA
3	127575003	127575326	MACS_peak_14062	672.92	1	0	0	ENSG00000163870	NA	NA
3	127696273	127696417	MACS_peak_14063	979.06	0	1	0	NA	ENSG00000074416	NA
3	127882633	127882765	MACS_peak_14064	665.1	0	1	0	NA	ENSG00000074416	NA
3	128138921	128139125	MACS_peak_14065	893.54	0	1	0	NA	ENSG00000175792	NA
3	128150598	128150983	MACS_peak_14066	630.67	1	1	0	ENSG00000132394	ENSG00000175792	NA
3	128369942	128370174	MACS_peak_14067	678.9	0	1	0	NA	ENSG00000132394	NA
3	128426292	128426590	MACS_peak_14068	960.47	0	0	0	NA	NA	NA
3	128584488	128584926	MACS_peak_14069	599.79	0	0	0	NA	NA	NA
3	128617489	128617994	MACS_peak_14070	2012.45	1	0	0	ENSG00000163902	NA	NA
3	128753278	128753479	MACS_peak_14071	478.76	0	1	0	NA	ENSG00000075785	NA
3	128845958	128846147	MACS_peak_14072	695.57	0	0	0	NA	NA	NA
3	129328750	129329108	MACS_peak_14073	368.21	0	0	0	NA	NA	NA
3	129627842	129628218	MACS_peak_14074	464.3	0	0	0	NA	NA	NA
3	129657872	129658161	MACS_peak_14075	449.12	0	1	0	NA	ENSG00000172765	NA
3	129829617	129829897	MACS_peak_14076	454.58	0	1	0	NA	ENSG00000172765	NA
3	129852461	129852703	MACS_peak_14077	501.16	0	1	0	NA	ENSG00000172765	NA
3	129992994	129993204	MACS_peak_14078	613.04	0	0	0	NA	NA	NA
3	130003074	130003349	MACS_peak_14079	693.11	0	0	0	NA	NA	NA
3	130098232	130098668	MACS_peak_14080	1666.64	0	1	0	NA	ENSG00000251287	NA
3	130143588	130144126	MACS_peak_14081	953.02	0	0	0	NA	NA	NA
3	130276262	130276635	MACS_peak_14082	518.99	0	0	0	NA	NA	NA
3	130295004	130295411	MACS_peak_14083	137.06	0	0	0	NA	NA	NA
3	130699740	130700085	MACS_peak_14084	418.68	0	1	0	NA	ENSG00000196455	NA
3	130723059	130723196	MACS_peak_14085	896.34	0	1	0	NA	ENSG00000196455	NA
3	130747171	130747467	MACS_peak_14086	93.4	0	0	0	NA	NA	NA
3	131057393	131057861	MACS_peak_14087	51.51	0	1	1	NA	ENSG00000114670	ENSG00000250129
3	131209992	131210567	MACS_peak_14088	94.4	0	1	0	NA	ENSG00000114670	NA
3	131333541	131333855	MACS_peak_14089	70.49	0	1	1	NA	ENSG00000114670	ENSG00000250608
3	131437998	131438271	MACS_peak_14090	458.95	0	0	0	NA	NA	NA
3	131443954	131444089	MACS_peak_14091	1546.53	0	0	0	NA	NA	NA
3	131473534	131473944	MACS_peak_14092	615.59	0	1	0	NA	ENSG00000114686	NA
3	131486002	131486248	MACS_peak_14093	93.49	0	1	0	NA	ENSG00000114686	NA
3	131515064	131515420	MACS_peak_14094	59.64	0	0	0	NA	NA	NA
3	131965514	131965704	MACS_peak_14095	362.76	0	1	0	NA	ENSG00000196353	NA
3	131978030	131978599	MACS_peak_14096	1840.86	0	1	0	NA	ENSG00000196353	NA
3	132034948	132035255	MACS_peak_14097	559.13	0	1	0	NA	ENSG00000196353	NA
3	132038325	132038557	MACS_peak_14098	678.9	0	1	0	NA	ENSG00000196353	NA
3	132253334	132253621	MACS_peak_14099	557.09	0	1	0	NA	ENSG00000196353	NA
3	132260938	132261248	MACS_peak_14100	381.29	0	1	0	NA	ENSG00000196353	NA
3	132352598	132352891	MACS_peak_14101	696.46	0	1	0	NA	ENSG00000014257	NA
3	132375368	132375776	MACS_peak_14102	65.9	0	0	0	NA	NA	NA
3	132376424	132376890	MACS_peak_14103	140.38	0	0	0	NA	NA	NA
3	132469892	132470355	MACS_peak_14104	148.8	0	1	0	NA	ENSG00000138246	NA
3	132485994	132486210	MACS_peak_14105	746.04	0	1	0	NA	ENSG00000138246	NA
3	132657758	132657892	MACS_peak_14106	916.48	1	2	0	ENSG00000081307	ENSG00000274810	NA
3	132861872	132862050	MACS_peak_14107	698.01	0	0	1	NA	NA	ENSG00000248724
3	133003652	133003950	MACS_peak_14108	79.17	0	0	0	NA	NA	NA
3	133041301	133041634	MACS_peak_14109	542.34	1	0	0	ENSG00000144868	NA	NA
3	133168091	133168413	MACS_peak_14110	380.3	0	1	0	NA	ENSG00000144868	NA
3	133175402	133175674	MACS_peak_14111	207.12	0	1	0	NA	ENSG00000144868	NA
3	133176203	133176460	MACS_peak_14112	79.05	0	1	0	NA	ENSG00000144868	NA
3	133178313	133178618	MACS_peak_14113	65.81	0	1	0	NA	ENSG00000144868	NA
3	133310217	133310555	MACS_peak_14114	164.26	0	1	0	NA	ENSG00000144868	NA
3	133384536	133384742	MACS_peak_14115	629.38	0	1	0	NA	ENSG00000144868	NA
3	133464575	133464939	MACS_peak_14116	644.14	0	1	0	NA	ENSG00000170819	NA
3	133473434	133473686	MACS_peak_14117	218.51	0	1	0	NA	ENSG00000170819	NA
3	133562794	133563106	MACS_peak_14118	158.81	0	0	0	NA	NA	NA
3	133723472	133723604	MACS_peak_14119	496.86	0	0	1	NA	NA	ENSG00000242337
3	133724118	133724451	MACS_peak_14120	71.46	0	0	1	NA	NA	ENSG00000242337
3	133727245	133727551	MACS_peak_14121	81.2	0	0	1	NA	NA	ENSG00000242337
3	134096235	134096541	MACS_peak_14122	146.78	0	1	0	NA	ENSG00000163785	NA
3	134240304	134240515	MACS_peak_14123	936.57	0	1	0	NA	ENSG00000163785	NA
3	134474046	134474285	MACS_peak_14124	588.69	1	0	0	ENSG00000129055	NA	NA
3	134492533	134492793	MACS_peak_14125	1120.91	0	1	0	NA	ENSG00000182923	NA
3	134552507	134552672	MACS_peak_14126	469.07	0	1	0	NA	ENSG00000182923	NA
3	134640962	134641248	MACS_peak_14127	450.92	0	2	0	NA	ENSG00000154928	NA
3	134782284	134782512	MACS_peak_14128	548.55	0	1	0	NA	ENSG00000154928	NA
3	135002347	135002690	MACS_peak_14129	93.07	0	1	0	NA	ENSG00000154928	NA
3	135024912	135025527	MACS_peak_14130	136.48	0	1	0	NA	ENSG00000154928	NA
3	135252874	135253592	MACS_peak_14131	55.77	0	1	1	NA	ENSG00000154928	ENSG00000240086
3	135503901	135504278	MACS_peak_14132	403.51	0	0	0	NA	NA	NA
3	135589134	135589379	MACS_peak_14133	56.94	0	0	0	NA	NA	NA
3	135589712	135589900	MACS_peak_14134	100.68	0	0	0	NA	NA	NA
3	135608357	135608691	MACS_peak_14135	66.5	0	0	0	NA	NA	NA
3	135658967	135659244	MACS_peak_14136	119.89	0	0	0	NA	NA	NA
3	135660575	135661270	MACS_peak_14137	85.76	0	0	0	NA	NA	NA
3	135958414	135958668	MACS_peak_14138	883.81	0	0	0	NA	NA	NA
3	136063621	136064036	MACS_peak_14139	110.72	0	1	0	NA	ENSG00000073711	NA
3	136075165	136075618	MACS_peak_14140	830.77	0	1	0	NA	ENSG00000073711	NA
3	136078808	136079178	MACS_peak_14141	743.41	0	1	0	NA	ENSG00000073711	NA
3	136140435	136140730	MACS_peak_14142	312.33	0	1	0	NA	ENSG00000073711	NA
3	136227284	136227671	MACS_peak_14143	53.02	0	0	0	NA	NA	NA
3	136279877	136280237	MACS_peak_14144	240.26	0	1	0	NA	ENSG00000114054	NA
3	136292295	136292582	MACS_peak_14145	701.46	0	1	0	NA	ENSG00000114054	NA
3	136305865	136306166	MACS_peak_14146	442.11	0	1	0	NA	ENSG00000114054	NA
3	136351822	136352214	MACS_peak_14147	492.97	0	1	0	NA	ENSG00000118007	NA
3	136372903	136373142	MACS_peak_14148	111.22	0	1	0	NA	ENSG00000118007	NA
3	136391539	136391948	MACS_peak_14149	412.99	0	1	0	NA	ENSG00000118007	NA
3	136418357	136418505	MACS_peak_14150	442.36	0	1	0	NA	ENSG00000118007	NA
3	136434593	136434935	MACS_peak_14151	529.34	0	1	0	NA	ENSG00000118007	NA
3	136545665	136545945	MACS_peak_14152	670.18	0	1	0	NA	ENSG00000118007	NA
3	136702000	136702215	MACS_peak_14153	315.94	0	1	0	NA	ENSG00000118007	NA
3	136752322	136752549	MACS_peak_14154	548.55	0	0	0	NA	NA	NA
3	136949849	136950146	MACS_peak_14155	444.41	1	0	0	ENSG00000174564	NA	NA
3	137110342	137110718	MACS_peak_14156	722.05	0	0	0	NA	NA	NA
3	137140617	137140898	MACS_peak_14157	62.38	0	0	0	NA	NA	NA
3	137141535	137141850	MACS_peak_14158	96.89	0	0	0	NA	NA	NA
3	137305101	137305362	MACS_peak_14159	338.85	0	0	0	NA	NA	NA
3	137353580	137353967	MACS_peak_14160	57.86	0	0	0	NA	NA	NA
3	137358682	137358951	MACS_peak_14161	760.48	0	0	0	NA	NA	NA
3	137374819	137375189	MACS_peak_14162	277.95	0	0	0	NA	NA	NA
3	137375862	137376118	MACS_peak_14163	801.76	0	0	0	NA	NA	NA
3	137409652	137410085	MACS_peak_14164	761.1	0	0	0	NA	NA	NA
3	137637776	137638168	MACS_peak_14165	100.3	0	0	0	NA	NA	NA
3	137663545	137663809	MACS_peak_14166	101.93	0	0	0	NA	NA	NA
3	137755918	137756131	MACS_peak_14167	164.14	0	0	0	NA	NA	NA
3	137792674	137793003	MACS_peak_14168	905.75	0	0	1	NA	NA	ENSG00000261146
3	137956671	137957084	MACS_peak_14169	734.44	0	0	0	NA	NA	NA
3	137971258	137971501	MACS_peak_14170	623.4	0	0	0	NA	NA	NA
3	138068657	138068981	MACS_peak_14171	429.45	0	1	0	NA	ENSG00000158163	NA
3	138524131	138524416	MACS_peak_14172	58.29	0	1	0	NA	ENSG00000114107	NA
3	138545067	138545413	MACS_peak_14173	434.11	0	1	0	NA	ENSG00000114107	NA
3	138594745	138595009	MACS_peak_14174	590.39	0	0	0	NA	NA	NA
3	138744288	138744432	MACS_peak_14175	2140.36	0	1	0	NA	ENSG00000051382	NA
3	138848064	138848200	MACS_peak_14176	954.83	0	0	0	NA	NA	NA
3	139114496	139116378	MACS_peak_14177	3100	0	1	1	NA	ENSG00000175110	ENSG00000232416
3	139145086	139145447	MACS_peak_14178	52.12	0	1	0	NA	ENSG00000175110	NA
3	139333714	139334101	MACS_peak_14179	79.31	0	1	0	NA	ENSG00000175110	NA
3	139381667	139381928	MACS_peak_14180	592.77	0	1	0	NA	ENSG00000184432	NA
3	139562218	139562388	MACS_peak_14181	577.39	1	0	1	ENSG00000163864	NA	ENSG00000248932
3	139569282	139569665	MACS_peak_14182	79.81	0	1	1	NA	ENSG00000163864	ENSG00000248932
3	139582531	139582765	MACS_peak_14183	387.94	0	1	1	NA	ENSG00000163864	ENSG00000248932
3	139718466	139718773	MACS_peak_14184	559.13	0	0	0	NA	NA	NA
3	140051339	140051653	MACS_peak_14185	679.74	0	1	0	NA	ENSG00000158258	NA
3	140128649	140128838	MACS_peak_14186	809.97	0	1	0	NA	ENSG00000158258	NA
3	140171546	140171886	MACS_peak_14187	506.92	0	1	0	NA	ENSG00000158258	NA
3	140216341	140216628	MACS_peak_14188	573.07	0	1	0	NA	ENSG00000158258	NA
3	140579364	140579597	MACS_peak_14189	532.66	0	0	0	NA	NA	NA
3	140989358	140989720	MACS_peak_14190	57.89	0	0	0	NA	NA	NA
3	140990431	140990829	MACS_peak_14191	101.06	0	0	0	NA	NA	NA
3	141105816	141106064	MACS_peak_14192	613.04	0	1	0	NA	ENSG00000175093	NA
3	141231655	141231890	MACS_peak_14193	662.31	1	0	0	ENSG00000155893	NA	NA
3	141303375	141303695	MACS_peak_14194	293.68	0	1	1	NA	ENSG00000155893	ENSG00000249417
3	141308671	141309049	MACS_peak_14195	806.6	0	1	1	NA	ENSG00000155893	ENSG00000249417
3	141360936	141361236	MACS_peak_14196	690.75	0	2	1	NA	ENSG00000155893	ENSG00000249417
3	141518464	141518615	MACS_peak_14197	330.71	0	1	0	NA	ENSG00000155903	NA
3	141538917	141539154	MACS_peak_14198	814.37	0	1	0	NA	ENSG00000155903	NA
3	141561487	141561777	MACS_peak_14199	2523.84	0	1	0	NA	ENSG00000155903	NA
3	141742113	141742351	MACS_peak_14200	532.74	2	0	0	ENSG00000114125	NA	NA
3	141913317	141913618	MACS_peak_14201	1511.93	0	1	0	NA	ENSG00000069849	NA
3	142136381	142136674	MACS_peak_14202	93.4	0	1	0	NA	ENSG00000114126	NA
3	142152435	142152608	MACS_peak_14203	723.41	0	0	0	NA	NA	NA
3	142340360	142340678	MACS_peak_14204	388.29	0	1	0	NA	ENSG00000114127	NA
3	142678419	142678729	MACS_peak_14205	51.39	0	1	0	NA	ENSG00000120756	NA
3	142929096	142929406	MACS_peak_14206	437.04	0	0	1	NA	NA	ENSG00000243818
3	142994037	142994294	MACS_peak_14207	1006.59	0	1	1	NA	ENSG00000163714	ENSG00000241570
3	143203541	143203783	MACS_peak_14208	518.84	0	0	0	NA	NA	NA
3	143392383	143392783	MACS_peak_14209	155.5	0	1	0	NA	ENSG00000181804	NA
3	143400714	143401012	MACS_peak_14210	545.23	0	1	0	NA	ENSG00000181804	NA
3	143654089	143654308	MACS_peak_14211	580.62	0	1	0	NA	ENSG00000181804	NA
3	143665229	143665586	MACS_peak_14212	93.4	0	1	0	NA	ENSG00000181804	NA
3	143763520	143763925	MACS_peak_14213	446.52	0	1	0	NA	ENSG00000181804	NA
3	143817144	143817417	MACS_peak_14214	114.74	0	1	0	NA	ENSG00000181804	NA
3	143880667	143880864	MACS_peak_14215	644.94	0	0	0	NA	NA	NA
3	143885849	143886104	MACS_peak_14216	470.06	0	0	0	NA	NA	NA
3	143895857	143896207	MACS_peak_14217	304.28	0	0	0	NA	NA	NA
3	143986443	143986682	MACS_peak_14218	246.28	0	1	0	NA	ENSG00000181744	NA
3	144072376	144072595	MACS_peak_14219	879.27	0	0	0	NA	NA	NA
3	144308043	144308390	MACS_peak_14220	417.69	0	0	0	NA	NA	NA
3	144415449	144415581	MACS_peak_14221	1116.4	0	0	0	NA	NA	NA
3	144511923	144512216	MACS_peak_14222	722.05	0	0	0	NA	NA	NA
3	144926422	144926764	MACS_peak_14223	312.33	0	0	0	NA	NA	NA
3	144943798	144944051	MACS_peak_14224	733.96	0	0	0	NA	NA	NA
3	145065838	145066064	MACS_peak_14225	271.34	0	0	0	NA	NA	NA
3	145413033	145413237	MACS_peak_14226	797.18	0	0	0	NA	NA	NA
3	145571301	145571573	MACS_peak_14227	722.05	0	0	0	NA	NA	NA
3	145657441	145657763	MACS_peak_14228	721.05	0	0	0	NA	NA	NA
3	145719922	145721398	MACS_peak_14229	3100	0	0	0	NA	NA	NA
3	145767947	145768321	MACS_peak_14230	404.88	0	0	0	NA	NA	NA
3	145823345	145823816	MACS_peak_14231	70.59	0	0	0	NA	NA	NA
3	146277568	146277769	MACS_peak_14232	525.9	0	0	0	NA	NA	NA
3	146327275	146327513	MACS_peak_14233	777.13	0	0	0	NA	NA	NA
3	146557263	146557559	MACS_peak_14234	826.15	0	0	0	NA	NA	NA
3	146594928	146595162	MACS_peak_14235	793.98	0	1	0	NA	ENSG00000231213	NA
3	146638786	146639196	MACS_peak_14236	963.9	0	0	0	NA	NA	NA
3	146641391	146641598	MACS_peak_14237	993.56	0	0	0	NA	NA	NA
3	146725233	146725493	MACS_peak_14238	480.84	0	0	0	NA	NA	NA
3	146817756	146818134	MACS_peak_14239	758.75	0	0	0	NA	NA	NA
3	146877843	146877986	MACS_peak_14240	1110.9	0	0	0	NA	NA	NA
3	146956937	146957232	MACS_peak_14241	538.06	0	0	1	NA	NA	ENSG00000243620
3	147096804	147097230	MACS_peak_14242	136.54	0	0	1	NA	NA	ENSG00000243620
3	147120019	147120411	MACS_peak_14243	790.36	0	0	1	NA	NA	ENSG00000243620
3	147125326	147125594	MACS_peak_14244	137.17	0	0	1	NA	NA	ENSG00000243620
3	147142694	147143050	MACS_peak_14245	312.33	0	0	1	NA	NA	ENSG00000243620
3	147361872	147362169	MACS_peak_14246	565.98	0	0	1	NA	NA	ENSG00000243620
