chr	start	end	id	score
3	50248898	50249125	MACS_peak_13369	224.15
3	50263578	50263794	MACS_peak_13370	528
3	50283685	50283894	MACS_peak_13371	606
3	50653441	50653645	MACS_peak_13372	1358.26
3	50779973	50780323	MACS_peak_13373	84.72
3	50906672	50906825	MACS_peak_13374	372.4
3	50946534	50946805	MACS_peak_13375	341.55
3	51008957	51009179	MACS_peak_13376	511.99
3	51236981	51237351	MACS_peak_13377	117.57
3	51239018	51239377	MACS_peak_13378	60.94
3	51239407	51239946	MACS_peak_13379	60.71
3	51327209	51327619	MACS_peak_13380	181.04
3	51402771	51403153	MACS_peak_13381	62.38
3	51403957	51404356	MACS_peak_13382	55.51
3	52481111	52481362	MACS_peak_13383	485.56
3	52893443	52893652	MACS_peak_13384	725.36
3	53725672	53726048	MACS_peak_13385	506.92
3	53957829	53958085	MACS_peak_13386	56.38
3	53972743	53972968	MACS_peak_13387	1358.26
3	54321397	54321767	MACS_peak_13388	50.92
3	54321952	54322216	MACS_peak_13389	112.1
3	54428493	54428888	MACS_peak_13390	98.08
3	54431643	54432061	MACS_peak_13391	54.4
3	54462387	54462771	MACS_peak_13392	754.42
3	54467945	54468159	MACS_peak_13393	746.04
3	54495392	54495686	MACS_peak_13394	56.76
3	54838732	54839001	MACS_peak_13395	68.03
3	54841469	54842083	MACS_peak_13396	192.4
3	54874629	54874834	MACS_peak_13397	747.75
3	55283067	55283294	MACS_peak_13398	1511.05
3	55427955	55428291	MACS_peak_13399	56.38
3	55483670	55483890	MACS_peak_13400	729.14
3	56252178	56252464	MACS_peak_13401	131.92
3	56613242	56613554	MACS_peak_13402	76.3
3	56736531	56736853	MACS_peak_13403	549.27
3	56981212	56981578	MACS_peak_13404	73.5
3	57001317	57002211	MACS_peak_13405	2299.54
3	57134036	57134341	MACS_peak_13406	439.84
3	57161160	57161514	MACS_peak_13407	761.56
3	57363401	57363859	MACS_peak_13408	58.18
3	57419874	57420101	MACS_peak_13409	548.55
3	57466028	57466251	MACS_peak_13410	119.34
3	57594035	57594468	MACS_peak_13411	147.59
3	57810133	57810403	MACS_peak_13412	546.29
3	57871389	57871726	MACS_peak_13413	293.19
3	58496256	58496396	MACS_peak_13414	1025.76
3	58551055	58551265	MACS_peak_13415	624.46
3	58793399	58793677	MACS_peak_13416	158.81
3	58806407	58806750	MACS_peak_13417	53.46
3	58829469	58830241	MACS_peak_13418	152.55
3	58830743	58831168	MACS_peak_13419	51.67
3	58838049	58838420	MACS_peak_13420	166.23
3	58920429	58920727	MACS_peak_13421	68.74
3	58980501	58980766	MACS_peak_13422	464.09
3	59200872	59201236	MACS_peak_13423	362.61
3	59207421	59207782	MACS_peak_13424	62.38
3	59343328	59343723	MACS_peak_13425	75.01
3	59478089	59478551	MACS_peak_13426	65.22
3	59602571	59602895	MACS_peak_13427	72.18
3	59613039	59613283	MACS_peak_13428	160.58
3	60638370	60638587	MACS_peak_13429	442.02
3	61613883	61614236	MACS_peak_13430	114.74
3	61787693	61787825	MACS_peak_13431	844.97
3	61843798	61844286	MACS_peak_13432	1729.87
3	61862759	61863325	MACS_peak_13433	348.13
3	61864269	61864691	MACS_peak_13434	386.11
3	61882118	61882770	MACS_peak_13435	2282.26
3	61921937	61922450	MACS_peak_13436	1914.49
3	61951682	61951921	MACS_peak_13437	1284.45
3	61957706	61957898	MACS_peak_13438	445.84
3	62037288	62037797	MACS_peak_13439	1376.06
3	62116347	62116627	MACS_peak_13440	368.38
3	62117240	62117682	MACS_peak_13441	889.09
3	62137193	62137423	MACS_peak_13442	654.46
3	62174524	62174941	MACS_peak_13443	1653.29
3	62186902	62187517	MACS_peak_13444	1901.94
3	62215547	62215845	MACS_peak_13445	439.97
3	62318525	62318859	MACS_peak_13446	1628.4
3	62337893	62338214	MACS_peak_13447	775.34
3	62539821	62540326	MACS_peak_13448	892.73
3	62544099	62544656	MACS_peak_13449	1473.18
3	62545401	62545897	MACS_peak_13450	2818.59
3	62546751	62546911	MACS_peak_13451	1072.88
3	62585162	62585598	MACS_peak_13452	1860.19
3	62648855	62649068	MACS_peak_13453	438.69
3	62651423	62652014	MACS_peak_13454	1465.01
3	62819194	62819708	MACS_peak_13455	1353.27
3	62907676	62908055	MACS_peak_13456	349.84
3	62928307	62928719	MACS_peak_13457	758.66
3	63003278	63003726	MACS_peak_13458	163.76
3	63043742	63044168	MACS_peak_13459	449.66
3	63128389	63128701	MACS_peak_13460	95.09
3	63179336	63179664	MACS_peak_13461	1823.93
3	63214243	63214725	MACS_peak_13462	1278.7
3	63218445	63219034	MACS_peak_13463	1285.8
3	63228675	63228968	MACS_peak_13464	1551.26
3	63319424	63319808	MACS_peak_13465	893.58
3	63322091	63322228	MACS_peak_13466	1197.14
3	63327560	63327959	MACS_peak_13467	483.21
3	63335117	63335582	MACS_peak_13468	890.63
3	63336844	63337174	MACS_peak_13469	967.33
3	63350501	63350906	MACS_peak_13470	924.5
3	63366324	63366662	MACS_peak_13471	69
3	63381734	63382011	MACS_peak_13472	473.09
3	63411307	63411473	MACS_peak_13473	685.59
3	63468003	63468336	MACS_peak_13474	193.53
3	63613116	63613509	MACS_peak_13475	349.84
3	63647002	63647285	MACS_peak_13476	688.53
3	63721298	63721639	MACS_peak_13477	78
3	63726571	63727055	MACS_peak_13478	579.16
3	63758125	63758571	MACS_peak_13479	83.62
3	63777532	63778251	MACS_peak_13480	656.63
3	63804227	63804741	MACS_peak_13481	2569.52
3	63806254	63806695	MACS_peak_13482	505.83
3	63827947	63828212	MACS_peak_13483	465.8
3	63837202	63837428	MACS_peak_13484	826.97
3	63875036	63875337	MACS_peak_13485	2496.33
3	63947474	63947807	MACS_peak_13486	424.75
3	63978659	63978983	MACS_peak_13487	174.17
3	63979225	63979870	MACS_peak_13488	3100
3	64000186	64000457	MACS_peak_13489	1307.61
3	64001722	64001983	MACS_peak_13490	161.92
3	64007668	64007953	MACS_peak_13491	331.88
3	64009046	64009779	MACS_peak_13492	3100
3	64011575	64012031	MACS_peak_13493	1994.86
3	64016224	64016663	MACS_peak_13494	1145.3
3	64017143	64017525	MACS_peak_13495	109.38
3	64018881	64019245	MACS_peak_13496	134.52
3	64060376	64060623	MACS_peak_13497	267.43
3	64097562	64098061	MACS_peak_13498	279.71
3	64105041	64105239	MACS_peak_13499	463.62
3	64108730	64109121	MACS_peak_13500	315.47
3	64152314	64152707	MACS_peak_13501	1689.5
3	64161249	64161580	MACS_peak_13502	213.29
3	64162689	64162826	MACS_peak_13503	873.57
3	64164219	64164586	MACS_peak_13504	147.46
3	64164838	64165187	MACS_peak_13505	283.77
3	64168471	64168804	MACS_peak_13506	118.95
3	64230051	64230438	MACS_peak_13507	2218.24
3	64248228	64248578	MACS_peak_13508	327.74
3	64284067	64284501	MACS_peak_13509	257.88
3	64300650	64301138	MACS_peak_13510	2183.07
3	64314854	64315068	MACS_peak_13511	252.75
3	64328610	64328899	MACS_peak_13512	211.21
3	64357668	64358020	MACS_peak_13513	388.33
3	64362176	64362571	MACS_peak_13514	310.82
3	64384737	64385200	MACS_peak_13515	3100
3	64402991	64403396	MACS_peak_13516	311.51
3	64409442	64409768	MACS_peak_13517	915.46
3	64449148	64449660	MACS_peak_13518	885.33
3	64466212	64466705	MACS_peak_13519	73.9
3	64470090	64470479	MACS_peak_13520	1855.02
3	64515940	64516472	MACS_peak_13521	3100
3	64519262	64519620	MACS_peak_13522	1869.63
3	64546661	64547013	MACS_peak_13523	120.16
3	64548121	64548370	MACS_peak_13524	177.23
3	64555592	64555992	MACS_peak_13525	161.27
3	64561055	64561628	MACS_peak_13526	1567.29
3	64574452	64574620	MACS_peak_13527	412.51
3	64574736	64575077	MACS_peak_13528	168.15
3	64595390	64595723	MACS_peak_13529	180.31
3	64659343	64659722	MACS_peak_13530	164.39
3	64659767	64660099	MACS_peak_13531	127.5
3	64671427	64671706	MACS_peak_13532	337.15
3	64680772	64681153	MACS_peak_13533	169.37
3	64682087	64682242	MACS_peak_13534	368.67
3	64692373	64692786	MACS_peak_13535	465.64
3	64703848	64704433	MACS_peak_13536	2510.63
3	64705892	64706174	MACS_peak_13537	245.14
3	64719009	64719271	MACS_peak_13538	196.37
3	64737760	64738345	MACS_peak_13539	425.39
3	64805714	64806248	MACS_peak_13540	96.32
3	64815612	64815972	MACS_peak_13541	218.69
3	64834996	64835359	MACS_peak_13542	240.61
3	64889190	64889456	MACS_peak_13543	2583.33
3	64951542	64951767	MACS_peak_13544	506.03
3	64967983	64968387	MACS_peak_13545	93.93
3	65110629	65110890	MACS_peak_13546	79.31
3	65337785	65337998	MACS_peak_13547	596.79
3	65495314	65495675	MACS_peak_13548	75.61
3	65496506	65497016	MACS_peak_13549	50.99
3	65555574	65555870	MACS_peak_13550	445
3	65684598	65684961	MACS_peak_13551	58.53
3	65770682	65771134	MACS_peak_13552	592.28
3	66124290	66124669	MACS_peak_13553	515.71
3	66286657	66286962	MACS_peak_13554	686.76
3	66324545	66325045	MACS_peak_13555	100.2
3	66645162	66645329	MACS_peak_13556	746.5
3	66898583	66898902	MACS_peak_13557	159.64
3	66968000	66968374	MACS_peak_13558	65.9
3	67202258	67202611	MACS_peak_13559	69.8
3	67329864	67330184	MACS_peak_13560	109.53
3	67447296	67447688	MACS_peak_13561	75.42
3	68172924	68173158	MACS_peak_13562	1429.94
3	68308698	68309079	MACS_peak_13563	137.06
3	68854597	68854980	MACS_peak_13564	65.81
3	68862112	68862456	MACS_peak_13565	65.53
3	68925314	68925658	MACS_peak_13566	834.03
3	69021611	69021988	MACS_peak_13567	403.51
3	69111065	69111250	MACS_peak_13568	901.33
3	69210809	69211053	MACS_peak_13569	780.06
3	69386268	69386663	MACS_peak_13570	63.13
3	69392717	69392855	MACS_peak_13571	1212.34
3	69474559	69474833	MACS_peak_13572	458.32
3	69720294	69720586	MACS_peak_13573	966.8
3	69804483	69804729	MACS_peak_13574	453.76
3	69842142	69842280	MACS_peak_13575	682.8
3	69891348	69891567	MACS_peak_13576	1061.85
3	69969103	69969432	MACS_peak_13577	429.01
3	69997489	69997976	MACS_peak_13578	1319.43
3	70056108	70056278	MACS_peak_13579	425.96
3	70058334	70058672	MACS_peak_13580	116.45
3	70067561	70067914	MACS_peak_13581	96.97
3	70139534	70139753	MACS_peak_13582	729.14
3	70334771	70335129	MACS_peak_13583	127.15
3	70498386	70498711	MACS_peak_13584	95.12
3	70864804	70865088	MACS_peak_13585	704
3	71028418	71028565	MACS_peak_13586	649.42
3	71908442	71908646	MACS_peak_13587	629.38
3	72094513	72094957	MACS_peak_13588	714.62
3	72619755	72619958	MACS_peak_13589	629.38
3	72797384	72797518	MACS_peak_13590	1098.16
3	72995433	72995567	MACS_peak_13591	1330.81
3	73240440	73240574	MACS_peak_13592	1072.4
3	73422200	73422564	MACS_peak_13593	115.26
3	73465928	73466065	MACS_peak_13594	567.81
3	73557574	73557792	MACS_peak_13595	580.62
3	73892652	73892896	MACS_peak_13596	123.23
3	73897402	73897648	MACS_peak_13597	983.12
3	73962291	73962658	MACS_peak_13598	408.1
3	73970548	73970931	MACS_peak_13599	193.63
3	74784192	74784388	MACS_peak_13600	668.89
3	75050582	75050815	MACS_peak_13601	627.26
3	75143463	75143818	MACS_peak_13602	103.15
3	75146352	75146709	MACS_peak_13603	91.77
3	75308012	75308269	MACS_peak_13604	595.98
3	75326030	75326616	MACS_peak_13605	119.64
3	75471162	75471592	MACS_peak_13606	1104.71
3	75478878	75479124	MACS_peak_13607	629.38
3	75691956	75692525	MACS_peak_13608	1050.02
3	75772594	75772938	MACS_peak_13609	316.58
3	75867157	75867486	MACS_peak_13610	306.6
3	76073845	76074153	MACS_peak_13611	488.85
3	76094237	76094421	MACS_peak_13612	729.14
3	76157161	76157400	MACS_peak_13613	645.81
3	76321646	76322302	MACS_peak_13614	1454.58
3	76423852	76424129	MACS_peak_13615	380.3
3	76573875	76574223	MACS_peak_13616	417.2
3	76619610	76620080	MACS_peak_13617	1471.44
3	76721666	76721876	MACS_peak_13618	607.01
3	76795348	76795751	MACS_peak_13619	236.98
3	76825806	76825997	MACS_peak_13620	666.79
3	76939244	76939422	MACS_peak_13621	714.45
3	77071528	77071747	MACS_peak_13622	708.51
3	77153801	77153993	MACS_peak_13623	866.35
3	77207540	77207708	MACS_peak_13624	814.37
3	77371816	77372326	MACS_peak_13625	1345.72
3	77674245	77674424	MACS_peak_13626	954.29
3	77690891	77691117	MACS_peak_13627	848.95
3	77816988	77817320	MACS_peak_13628	68.72
3	78014394	78014794	MACS_peak_13629	105.65
3	78088009	78088262	MACS_peak_13630	378.3
3	78115497	78115675	MACS_peak_13631	763.02
3	78197897	78198080	MACS_peak_13632	918.92
3	78201943	78202076	MACS_peak_13633	1098.16
3	78315272	78315676	MACS_peak_13634	906.56
3	78336099	78336306	MACS_peak_13635	613.04
3	78362618	78362921	MACS_peak_13636	440.97
3	78542269	78542565	MACS_peak_13637	157.36
3	78631436	78631858	MACS_peak_13638	136.18
3	78694999	78695204	MACS_peak_13639	629.38
3	78708606	78708896	MACS_peak_13640	680.29
3	78891478	78891781	MACS_peak_13641	819.69
3	78963415	78963664	MACS_peak_13642	497.05
3	78964126	78964394	MACS_peak_13643	533.6
3	78965310	78965526	MACS_peak_13644	682.16
3	79037459	79037756	MACS_peak_13645	565.98
3	79262456	79262910	MACS_peak_13646	866.8
3	79546717	79547043	MACS_peak_13647	1130.66
3	79581045	79581338	MACS_peak_13648	965.74
3	79624433	79624797	MACS_peak_13649	380.3
3	79661739	79662070	MACS_peak_13650	52.99
3	79784872	79785158	MACS_peak_13651	277.16
3	79913593	79913873	MACS_peak_13652	406.81
3	80062253	80062767	MACS_peak_13653	1037.4
3	80070382	80070576	MACS_peak_13654	678.9
3	80510694	80511171	MACS_peak_13655	695.04
3	80637711	80638063	MACS_peak_13656	69
3	80738109	80738365	MACS_peak_13657	729.14
3	80834611	80834922	MACS_peak_13658	380.66
3	80886576	80886976	MACS_peak_13659	78.9
3	80910623	80911001	MACS_peak_13660	96.97
3	80925549	80925951	MACS_peak_13661	91.15
3	80940983	80941298	MACS_peak_13662	76.3
3	80944948	80945512	MACS_peak_13663	103.51
3	81014453	81014852	MACS_peak_13664	135.16
3	81055243	81055475	MACS_peak_13665	688.92
3	81059642	81059913	MACS_peak_13666	142.05
3	81351191	81351527	MACS_peak_13667	759.11
3	81388229	81388485	MACS_peak_13668	580.75
3	81468359	81468649	MACS_peak_13669	570.92
3	81539622	81540038	MACS_peak_13670	867.3
3	81660588	81660835	MACS_peak_13671	1180.64
3	81692992	81693167	MACS_peak_13672	780.06
3	81715691	81715945	MACS_peak_13673	1171.45
3	81786385	81786628	MACS_peak_13674	429.06
3	81932034	81932323	MACS_peak_13675	85.49
3	81959262	81959644	MACS_peak_13676	401.26
3	82158598	82158897	MACS_peak_13677	125.27
3	82182201	82182478	MACS_peak_13678	580.42
3	82202668	82203134	MACS_peak_13679	52.04
3	82347095	82347382	MACS_peak_13680	211.5
3	82350129	82350675	MACS_peak_13681	62.98
3	82378527	82378807	MACS_peak_13682	408.96
3	82385189	82385873	MACS_peak_13683	129.59
3	82450124	82450467	MACS_peak_13684	55.36
3	82472265	82472546	MACS_peak_13685	453.96
3	82513685	82514131	MACS_peak_13686	595.47
3	82546363	82546808	MACS_peak_13687	596.01
3	82964382	82964700	MACS_peak_13688	498.48
3	83020238	83020581	MACS_peak_13689	164.26
3	83057113	83057332	MACS_peak_13690	729.14
3	83152121	83152371	MACS_peak_13691	647.94
3	83319817	83320092	MACS_peak_13692	834.03
3	83640955	83641292	MACS_peak_13693	380.3
3	83707559	83708085	MACS_peak_13694	1155.47
3	83796868	83797191	MACS_peak_13695	150.64
3	83977591	83977842	MACS_peak_13696	485.56
3	84163733	84164005	MACS_peak_13697	459.58
3	84469995	84470366	MACS_peak_13698	79.7
3	84735527	84735880	MACS_peak_13699	89.02
3	84875085	84875309	MACS_peak_13700	564.54
3	84914981	84915199	MACS_peak_13701	827.31
3	84938882	84939196	MACS_peak_13702	50.92
3	85264409	85264642	MACS_peak_13703	416.25
3	85344133	85344531	MACS_peak_13704	104.01
3	85409954	85410448	MACS_peak_13705	926.52
3	85917690	85917940	MACS_peak_13706	746.04
3	85965795	85966164	MACS_peak_13707	62.37
3	86517289	86517503	MACS_peak_13708	452.38
3	86612604	86612853	MACS_peak_13709	485.56
3	86751534	86751845	MACS_peak_13710	560.1
3	86868648	86869099	MACS_peak_13711	732.22
3	86869260	86869776	MACS_peak_13712	558.36
3	87056056	87056306	MACS_peak_13713	1189.9
3	87145095	87145510	MACS_peak_13714	129.02
3	87255896	87256211	MACS_peak_13715	1236.43
3	87347367	87347615	MACS_peak_13716	485.56
3	87382499	87382740	MACS_peak_13717	1569.18
3	87392305	87392516	MACS_peak_13718	104.5
3	87399816	87400053	MACS_peak_13719	745.98
3	87452366	87452642	MACS_peak_13720	136.23
3	87457008	87457257	MACS_peak_13721	414.39
3	87499995	87500375	MACS_peak_13722	757.3
3	87552943	87553380	MACS_peak_13723	376.36
3	87800984	87801192	MACS_peak_13724	432
3	87898345	87898729	MACS_peak_13725	65.9
3	88052320	88052598	MACS_peak_13726	843.51
3	88054308	88054620	MACS_peak_13727	555.79
3	88252411	88252836	MACS_peak_13728	843.52
3	88310760	88311259	MACS_peak_13729	2077.05
3	88353375	88353613	MACS_peak_13730	177.91
3	88600114	88600380	MACS_peak_13731	54.39
3	88601843	88602217	MACS_peak_13732	66.97
3	88608046	88608334	MACS_peak_13733	84.4
3	88727722	88728025	MACS_peak_13734	688.35
3	88827985	88828247	MACS_peak_13735	265.34
3	88923061	88923627	MACS_peak_13736	67.92
3	89295040	89295319	MACS_peak_13737	353.52
3	89395295	89395899	MACS_peak_13738	87.91
3	89398001	89398446	MACS_peak_13739	72.56
3	89418424	89418929	MACS_peak_13740	132.86
3	89798297	89798615	MACS_peak_13741	74.3
3	89922112	89922341	MACS_peak_13742	65.12
3	90142252	90142547	MACS_peak_13743	528.04
3	90205903	90206310	MACS_peak_13744	121.95
3	90231737	90232019	MACS_peak_13745	1413.23
3	90307334	90307468	MACS_peak_13746	583.66
3	90313319	90313762	MACS_peak_13747	186.49
3	90338524	90338747	MACS_peak_13748	141.49
3	90356587	90356950	MACS_peak_13749	80.07
3	90401547	90401763	MACS_peak_13750	130.72
3	90416493	90416917	MACS_peak_13751	64.12
3	90434078	90434410	MACS_peak_13752	50.92
3	90437950	90438195	MACS_peak_13753	98.02
3	90447977	90448548	MACS_peak_13754	84.73
3	90448842	90449065	MACS_peak_13755	152.5
3	90452468	90452724	MACS_peak_13756	69
3	90453128	90453360	MACS_peak_13757	396.99
3	90454370	90454697	MACS_peak_13758	132.22
3	90455366	90455640	MACS_peak_13759	57.47
3	90457927	90458172	MACS_peak_13760	61.51
3	90464340	90464713	MACS_peak_13761	107.03
3	90464927	90465237	MACS_peak_13762	80.2
3	90465358	90465815	MACS_peak_13763	336.98
3	90467334	90467903	MACS_peak_13764	105.27
3	90470764	90471055	MACS_peak_13765	194.77
3	90473856	90474360	MACS_peak_13766	206.2
3	90477578	90478076	MACS_peak_13767	266.04
3	90486281	90486494	MACS_peak_13768	72.28
3	90489402	90489741	MACS_peak_13769	82.39
3	90490878	90491123	MACS_peak_13770	246.87
3	90493072	90493452	MACS_peak_13771	98.68
3	90494596	90494865	MACS_peak_13772	290.03
3	90498816	90499073	MACS_peak_13773	100.89
3	93514961	93515206	MACS_peak_13774	149.09
3	93556107	93556370	MACS_peak_13775	62.38
3	93560634	93560840	MACS_peak_13776	887.94
3	93723220	93723441	MACS_peak_13777	549.18
3	93788178	93788623	MACS_peak_13778	737.12
3	93820818	93821069	MACS_peak_13779	1189.9
3	93907031	93907309	MACS_peak_13780	2551.86
3	94055217	94055510	MACS_peak_13781	965.74
3	94243982	94244237	MACS_peak_13782	470.06
3	94469205	94469844	MACS_peak_13783	91.88
3	94504605	94504847	MACS_peak_13784	487.14
3	94581576	94581830	MACS_peak_13785	425.33
3	94648584	94648910	MACS_peak_13786	932.56
3	94827147	94827347	MACS_peak_13787	1189.9
3	95004529	95005061	MACS_peak_13788	66.17
3	95240258	95240712	MACS_peak_13789	2473.16
3	95405829	95406054	MACS_peak_13790	277.81
3	95502679	95503107	MACS_peak_13791	314.21
3	95524478	95524872	MACS_peak_13792	75.01
3	95848521	95848711	MACS_peak_13793	695.57
3	96314618	96314829	MACS_peak_13794	743.63
3	96323416	96323693	MACS_peak_13795	186.07
3	96339042	96340422	MACS_peak_13796	3100
3	96429277	96429900	MACS_peak_13797	58.04
3	96581969	96582281	MACS_peak_13798	323.3
3	96656047	96656282	MACS_peak_13799	100.83
3	96914801	96915045	MACS_peak_13800	463.37
3	97090159	97090378	MACS_peak_13801	184.61
3	97136943	97137355	MACS_peak_13802	1120.88
3	97226067	97226298	MACS_peak_13803	482.83
3	97262896	97263230	MACS_peak_13804	101.68
3	97267881	97268130	MACS_peak_13805	436.29
3	97387976	97388210	MACS_peak_13806	470
3	97438112	97438387	MACS_peak_13807	1128.24
3	97625075	97625827	MACS_peak_13808	117.12
3	97758219	97758443	MACS_peak_13809	866.35
3	98078964	98079394	MACS_peak_13810	489.85
3	98407511	98408261	MACS_peak_13811	1771.65
3	98485238	98485377	MACS_peak_13812	1523.54
3	98519693	98519846	MACS_peak_13813	800.14
3	98536347	98536574	MACS_peak_13814	695.57
3	98713109	98713310	MACS_peak_13815	645.81
3	98758546	98758915	MACS_peak_13816	97.82
3	98779441	98779856	MACS_peak_13817	67.86
3	98873986	98874274	MACS_peak_13818	380.3
3	98963351	98963701	MACS_peak_13819	68.83
3	99003694	99003834	MACS_peak_13820	551.66
3	99218002	99218303	MACS_peak_13821	1386.14
3	99270493	99270733	MACS_peak_13822	645.81
3	99399321	99399650	MACS_peak_13823	89.02
3	99405948	99406148	MACS_peak_13824	1189.9
3	99472340	99472700	MACS_peak_13825	488.85
3	99562138	99562431	MACS_peak_13826	965.74
3	99787662	99787982	MACS_peak_13827	550.56
3	99788617	99788894	MACS_peak_13828	312.33
3	99904872	99905006	MACS_peak_13829	1666.76
3	100002070	100002231	MACS_peak_13830	866.35
3	100181778	100182059	MACS_peak_13831	561.46
3	100232744	100233216	MACS_peak_13832	60.31
3	100265292	100265538	MACS_peak_13833	436.8
3	100336960	100337252	MACS_peak_13834	84.4
3	100832707	100833139	MACS_peak_13835	137.06
