id	chr	start	end	gene_sum	genes	distance
MACS_peak_17550	6	56769408	56769663	172	0	1382
MACS_peak_17551	6	57132909	57133245	174	2	363246
MACS_peak_17552	6	57200672	57201013	176	2	67427
MACS_peak_17581	6	63094698	63094912	176	0	16543
MACS_peak_17582	6	63266556	63267013	177	1	171644
MACS_peak_17585	6	63491799	63492192	177	0	3683
MACS_peak_17586	6	64026270	64026686	178	1	534078
MACS_peak_17647	6	73284148	73284629	178	0	82033
MACS_peak_17648	6	73839602	73839963	179	1	554973
MACS_peak_17663	6	75197314	75197619	179	0	71131
MACS_peak_17664	6	75428959	75429168	181	2	231340
MACS_peak_17666	6	75594263	75594524	181	0	761
MACS_peak_17667	6	75719548	75719946	182	1	125024
MACS_peak_17669	6	75739862	75740073	182	0	12525
MACS_peak_17670	6	75895819	75896051	183	1	155746
MACS_peak_17671	6	75972467	75972655	184	1	76416
MACS_peak_17707	6	79960076	79960217	184	0	48681
MACS_peak_17708	6	80033121	80033553	185	1	72904
MACS_peak_17729	6	82142696	82142964	185	0	147612
MACS_peak_17730	6	82175687	82175941	186	1	32723
MACS_peak_17733	6	83011200	83011518	186	0	123053
MACS_peak_17734	6	83209274	83209717	189	3	197756
MACS_peak_17741	6	84043933	84044381	189	0	278515
MACS_peak_17742	6	84243447	84243816	190	1	199066
MACS_peak_17753	6	85412195	85412641	190	0	87903
MACS_peak_17754	6	85538991	85539313	191	1	126350
MACS_peak_17755	6	85677220	85677409	192	1	137907
MACS_peak_17772	6	87402604	87402963	192	0	26598
MACS_peak_17773	6	87432714	87433071	193	1	29751
MACS_peak_17774	6	87566784	87567096	195	2	133713
MACS_peak_17775	6	87610203	87610583	196	1	43107
MACS_peak_17776	6	87634024	87634528	196	0	23441
MACS_peak_17777	6	87947583	87947973	197	1	313055
MACS_peak_17784	6	88565211	88565348	197	0	146390
MACS_peak_17785	6	88942590	88942833	198	1	377242
MACS_peak_17791	6	89143427	89143970	198	0	10603
MACS_peak_17792	6	89609250	89609606	199	1	465280
MACS_peak_17793	6	89658640	89658912	200	1	49034
MACS_peak_17795	6	89796120	89796265	200	0	118072
MACS_peak_17796	6	89899072	89899396	201	1	102807
MACS_peak_17799	6	90506034	90506396	201	0	66615
MACS_peak_17800	6	90765730	90766076	202	1	259334
MACS_peak_17827	6	96346058	96346434	202	0	31061
MACS_peak_17828	6	96542187	96542425	203	1	195753
MACS_peak_17836	6	98864802	98865084	203	0	23259
MACS_peak_17837	6	99069933	99070130	204	1	204849
MACS_peak_17842	6	99362754	99363316	204	0	47892
MACS_peak_17843	6	99455810	99456124	206	2	92494
MACS_peak_17844	6	99599992	99600227	207	1	143868
MACS_peak_17855	6	100419564	100419970	207	0	144412
MACS_peak_17856	6	100520164	100520426	208	1	100194
MACS_peak_17883	6	104671276	104671451	208	0	127820
MACS_peak_17884	6	104773540	104773826	209	1	102089
MACS_peak_17890	6	105219184	105219493	209	0	102809
MACS_peak_17891	6	105471061	105471585	210	1	251568
MACS_peak_17893	6	105851372	105851666	210	0	156650
MACS_peak_17894	6	106131698	106132047	211	1	280032
MACS_peak_17895	6	106166257	106166748	211	0	34210
MACS_peak_17896	6	106808223	106808485	213	2	641475
MACS_peak_17897	6	106871467	106871832	213	0	62982
MACS_peak_17898	6	107287542	107287923	215	2	415710
MACS_peak_17899	6	107318868	107319169	215	0	30945
MACS_peak_17900	6	108208296	108208688	217	2	889127
MACS_peak_17901	6	108370952	108371505	219	2	162264
MACS_peak_17902	6	108709478	108709811	220	1	337973
MACS_peak_17904	6	108847882	108848189	220	0	10594
MACS_peak_17905	6	109515431	109515719	228	8	667242
MACS_peak_17906	6	109859638	109859914	229	1	343919
MACS_peak_17910	6	110026399	110026667	229	0	54854
MACS_peak_17911	6	110360706	110360891	231	2	334039
MACS_peak_17915	6	110466402	110466690	231	0	25848
MACS_peak_17916	6	110775722	110776145	232	1	309032
MACS_peak_17917	6	110794598	110794746	232	0	18453
MACS_peak_17918	6	111127429	111127595	235	3	332683
MACS_peak_17919	6	111270986	111271305	235	0	143391
MACS_peak_17920	6	111312484	111312643	236	1	41179
MACS_peak_17923	6	111957048	111957476	236	0	335124
MACS_peak_17924	6	112234895	112235247	239	3	277419
MACS_peak_17934	6	113855848	113856052	239	0	2712
MACS_peak_17935	6	114180222	114180447	240	1	324170
MACS_peak_17945	6	115915155	115915538	240	0	26153
MACS_peak_17946	6	116169915	116170088	241	1	254377
MACS_peak_17947	6	116539176	116539659	243	2	369088
MACS_peak_17948	6	116589761	116590112	244	1	50102
MACS_peak_17949	6	116671200	116671435	245	1	81088
MACS_peak_17956	6	117418916	117419250	245	0	275802
MACS_peak_17957	6	117569617	117570194	246	1	150367
MACS_peak_17962	6	118297319	118297558	246	0	115554
MACS_peak_17963	6	118830148	118830617	247	1	532590
MACS_peak_17964	6	118872379	118872550	247	0	41762
MACS_peak_17965	6	119118063	119118440	248	1	245513
MACS_peak_17987	6	122287290	122287676	248	0	105358
MACS_peak_17988	6	122702711	122703059	249	1	415035
MACS_peak_18005	6	125033214	125033539	249	0	2438
MACS_peak_18006	6	125128141	125128329	250	1	94602
MACS_peak_18007	6	125176664	125177076	250	0	48335
MACS_peak_18008	6	125361974	125362279	251	1	184898
MACS_peak_18012	6	125722026	125722486	251	0	86502
MACS_peak_18013	6	126074821	126075060	252	1	352335
MACS_peak_18019	6	126997203	126997523	252	0	392941
MACS_peak_18020	6	127391166	127391386	253	1	393643
MACS_peak_18041	6	130051728	130051989	253	0	11808
MACS_peak_18042	6	130603484	130603686	254	1	551495
MACS_peak_18051	6	131528428	131528658	254	0	116377
MACS_peak_18052	6	131781207	131781508	255	1	252549
MACS_peak_18053	6	131949352	131949636	256	1	167844
MACS_peak_18056	6	132539278	132539528	256	0	302603
MACS_peak_18057	6	132851620	132851928	257	1	312092
MACS_peak_18100	6	137769265	137769570	257	0	133500
MACS_peak_18101	6	137936815	137937026	258	1	167245
MACS_peak_18102	6	138260987	138261359	259	1	323961
MACS_peak_18103	6	138306402	138306679	259	0	45043
MACS_peak_18104	6	138430631	138430879	260	1	123952
MACS_peak_18105	6	139013400	139013654	261	1	582521
MACS_peak_18125	6	142136482	142136884	261	0	136634
MACS_peak_18126	6	142239102	142239441	262	1	102218
MACS_peak_18134	6	143013947	143014294	262	0	125750
MACS_peak_18135	6	143748323	143748682	263	1	734029
MACS_peak_18136	6	144263114	144263517	265	2	514432
MACS_peak_18139	6	144902979	144903313	265	0	365290
MACS_peak_18140	6	145621036	145621349	266	1	717723
MACS_peak_18141	6	145824372	145824685	267	1	203023
MACS_peak_18142	6	145987422	145987821	268	1	162737
MACS_peak_18157	6	149166944	149167428	268	0	106858
MACS_peak_18158	6	149675144	149675392	272	4	507716
MACS_peak_18159	6	150001768	150001900	277	5	326376
MACS_peak_18165	6	151276618	151276759	277	0	479221
MACS_peak_18166	6	151645357	151645685	281	4	368598
MACS_peak_18175	6	152659501	152659957	281	0	64124
MACS_peak_18176	6	152873726	152874120	282	1	213769
MACS_peak_18189	6	154678715	154678994	282	0	79966
MACS_peak_18190	6	154898465	154898604	283	1	219471
MACS_peak_18199	6	156651465	156651795	283	0	159902
MACS_peak_18200	6	157367117	157367335	285	2	715322
MACS_peak_18201	6	157763038	157763265	287	2	395703
MACS_peak_18202	6	158414738	158414967	290	3	651473
MACS_peak_18203	6	158590243	158590775	291	1	175276
MACS_peak_18204	6	158865174	158865389	293	2	274399
MACS_peak_18205	6	158943340	158943478	293	0	77951
MACS_peak_18206	6	159177558	159177789	294	1	234080
MACS_peak_18207	6	159393595	159393846	294	0	215806
MACS_peak_18208	6	160093994	160094483	298	4	700148
MACS_peak_18226	6	165782955	165783386	298	0	245240
MACS_peak_18227	6	166701937	166702625	299	1	918551
MACS_peak_18228	6	166838952	166839484	299	0	136327
MACS_peak_18229	6	167055104	167055455	300	1	215620
MACS_peak_18235	6	167785411	167785691	300	0	107635
MACS_peak_18236	6	168516418	168516697	301	1	730727
MACS_peak_18239	6	169432911	169433188	301	0	33304
MACS_peak_18240	6	169758463	169758741	305	4	325275
MACS_peak_18242	6	170231631	170232013	305	0	186402
MACS_peak_18243	6	170775124	170775550	309	4	543111
MACS_peak_18253	6	171045398	171045796	309	0	11452
MACS_peak_18254	7	20763	21337	0	0	20763
MACS_peak_18261	7	434224	434499	0	0	615
MACS_peak_18262	7	912952	913243	3	3	478453
MACS_peak_18263	7	983716	984122	3	0	70473
MACS_peak_18264	7	1175493	1175875	4	1	191371
MACS_peak_18271	7	1452448	1452752	4	0	139719
MACS_peak_18272	7	1472119	1472393	5	1	19367
MACS_peak_18273	7	1558921	1559273	5	0	86528
MACS_peak_18274	7	2035698	2036016	7	2	476425
MACS_peak_18275	7	2286885	2287113	9	2	250869
MACS_peak_18276	7	2387688	2387985	10	1	100575
MACS_peak_18278	7	2407355	2407501	10	0	2559
MACS_peak_18279	7	2618514	2618693	12	2	211013
MACS_peak_18280	7	2730659	2730793	13	1	111966
MACS_peak_18298	7	4631580	4632119	13	0	7965
MACS_peak_18299	7	4869863	4870046	15	2	237744
MACS_peak_18302	7	5042048	5042231	15	0	28329
MACS_peak_18303	7	5125173	5125508	16	1	82942
MACS_peak_18304	7	5179500	5180060	16	0	53992
MACS_peak_18305	7	5526607	5526871	19	3	346547
MACS_peak_18306	7	5534285	5534537	19	0	7414
MACS_peak_18307	7	5650716	5651031	20	1	116179
MACS_peak_18311	7	5867422	5867895	20	0	79910
MACS_peak_18312	7	6036887	6037173	22	2	168992
MACS_peak_18313	7	6047152	6047399	22	0	9979
MACS_peak_18314	7	6189103	6189250	23	1	141704
MACS_peak_18315	7	6353238	6353682	24	1	163988
MACS_peak_18316	7	6362571	6362902	24	0	8889
MACS_peak_18317	7	6388599	6389024	25	1	25697
MACS_peak_18318	7	6475271	6475549	27	2	86247
MACS_peak_18320	7	6556014	6556231	27	0	61031
MACS_peak_18321	7	6598572	6598776	28	1	42341
MACS_peak_18323	7	6614211	6614513	28	0	2307
MACS_peak_18324	7	6785084	6785220	30	2	170571
MACS_peak_18332	7	7353289	7353571	30	0	171229
MACS_peak_18333	7	7464040	7464271	31	1	110469
MACS_peak_18334	7	7635017	7635485	32	1	170746
MACS_peak_18335	7	7718025	7718485	34	2	82540
MACS_peak_18358	7	12142101	12142384	34	0	438081
MACS_peak_18359	7	12221956	12222348	35	1	79572
MACS_peak_18397	7	16555943	16556170	35	0	296740
MACS_peak_18398	7	16840804	16841077	37	2	284634
MACS_peak_18408	7	17680376	17680668	37	0	97683
MACS_peak_18409	7	17843501	17843720	38	1	162833
MACS_peak_18417	7	19436439	19436664	38	0	198602
MACS_peak_18418	7	20318068	20318465	39	1	881404
MACS_peak_18419	7	20318716	20319381	39	0	251
MACS_peak_18420	7	20480311	20480676	40	1	160930
MACS_peak_18422	7	20578049	20578369	40	0	450
MACS_peak_18423	7	20638247	20638621	41	1	59878
MACS_peak_18443	7	23125734	23126073	41	0	40545
MACS_peak_18444	7	23224642	23224982	42	1	98569
MACS_peak_18445	7	23312819	23313177	43	1	87837
MACS_peak_18457	7	25109678	25109920	43	0	485822
MACS_peak_18458	7	25133863	25134236	44	1	23943
MACS_peak_18467	7	25965330	25965799	44	0	73750
MACS_peak_18468	7	26237807	26238171	45	1	272008
MACS_peak_18472	7	26994988	26995347	45	0	101183
MACS_peak_18473	7	27183335	27183624	51	6	187988
MACS_peak_18476	7	27333831	27334340	51	0	114237
MACS_peak_18477	7	27783293	27783438	53	2	448953
MACS_peak_18486	7	29917675	29917980	53	0	288499
MACS_peak_18487	7	30548884	30549248	57	4	630904
MACS_peak_18488	7	30665019	30665301	58	1	115771
MACS_peak_18508	7	32405924	32406203	58	0	55989
MACS_peak_18509	7	32507751	32508092	60	2	101548
MACS_peak_18519	7	32840083	32840405	60	0	34427
MACS_peak_18520	7	32886266	32886561	61	1	45861
MACS_peak_18521	7	32891097	32891354	61	0	4536
MACS_peak_18522	7	33209969	33210186	63	2	318615
MACS_peak_18554	7	35464533	35464844	63	0	112967
MACS_peak_18555	7	35664261	35664487	64	1	199417
MACS_peak_18557	7	35749164	35749423	64	0	77234
MACS_peak_18558	7	36358760	36359061	65	1	609337
MACS_peak_18563	7	37535265	37535578	65	0	260488
MACS_peak_18564	7	37893195	37893404	67	2	357617
MACS_peak_18573	7	38672384	38672524	67	0	61211
MACS_peak_18574	7	39055454	39055876	68	1	382930
MACS_peak_18575	7	39065864	39066153	68	0	9988
MACS_peak_18576	7	39785856	39786050	70	2	719703
MACS_peak_18577	7	39830409	39830968	70	0	44359
MACS_peak_18578	7	40403815	40404071	72	2	572847
MACS_peak_18584	7	42019461	42019654	72	0	36499
MACS_peak_18585	7	43300944	43301233	74	2	1281290
MACS_peak_18586	7	43622369	43622628	75	1	321136
MACS_peak_18587	7	43813533	43814023	76	1	190905
MACS_peak_18588	7	43878458	43878821	78	2	64435
MACS_peak_18590	7	44025553	44025799	78	0	1921
MACS_peak_18591	7	44058670	44058981	79	1	32871
MACS_peak_18592	7	44059798	44060093	79	0	817
MACS_peak_18593	7	44508607	44508855	84	5	448514
MACS_peak_18594	7	44627755	44628006	87	3	118900
MACS_peak_18595	7	45175777	45176258	93	6	547771
MACS_peak_18621	7	50181993	50182327	93	0	22328
MACS_peak_18622	7	50764357	50764683	94	1	582030
MACS_peak_18657	7	55317921	55318154	94	0	287184
MACS_peak_18658	7	55469080	55469586	95	1	150926
MACS_peak_18662	7	55816130	55816485	95	0	734
MACS_peak_18663	7	56274813	56275739	99	4	458328
MACS_peak_18786	7	64157439	64157792	99	0	362658
MACS_peak_18787	7	64593457	64593699	101	2	435665
MACS_peak_18788	7	64618324	64618704	101	0	24625
MACS_peak_18789	7	64687305	64687649	102	1	68601
MACS_peak_18792	7	64688560	64689071	102	0	13
MACS_peak_18793	7	64805174	64805503	103	1	116103
MACS_peak_18794	7	64953801	64954267	104	1	148298
MACS_peak_18795	7	64954506	64955051	104	0	239
MACS_peak_18796	7	65027522	65027820	106	2	72471
MACS_peak_18801	7	65697076	65697216	106	0	241429
MACS_peak_18802	7	66415198	66415330	108	2	717982
MACS_peak_18807	7	66768357	66768500	108	0	25990
MACS_peak_18808	7	67493934	67494303	111	3	725434
MACS_peak_18818	7	71633326	71633571	111	0	406909
MACS_peak_18819	7	71923098	71923330	112	1	289527
MACS_peak_18825	7	72877478	72877812	112	0	338808
MACS_peak_18826	7	73073322	73073566	113	1	195510
MACS_peak_18828	7	73393508	73393822	113	0	311236
MACS_peak_18829	7	73482078	73482444	114	1	88256
MACS_peak_18830	7	73981132	73981500	117	3	498688
MACS_peak_18831	7	74282557	74282759	120	3	301057
MACS_peak_18836	7	74683957	74684256	120	0	190285
MACS_peak_18837	7	74898210	74898509	121	1	213954
MACS_peak_18839	7	75081732	75082014	121	0	150728
MACS_peak_18840	7	75096772	75096936	122	1	14758
MACS_peak_18844	7	75272290	75272613	122	0	23105
MACS_peak_18845	7	75495757	75496088	123	1	223144
MACS_peak_18849	7	75831059	75831268	123	0	23320
MACS_peak_18850	7	75892349	75892620	124	1	61081
MACS_peak_18851	7	75943629	75943900	125	1	51009
MACS_peak_18852	7	76065242	76065478	127	2	121342
MACS_peak_18862	7	77444580	77444852	127	0	55599
MACS_peak_18863	7	77749998	77750251	128	1	305146
MACS_peak_18864	7	77869540	77869745	130	2	119289
MACS_peak_18881	7	80296641	80296984	130	0	7549
MACS_peak_18882	7	80433933	80434156	131	1	136949
MACS_peak_18944	7	87094685	87094890	131	0	152602
MACS_peak_18945	7	87333110	87333333	132	1	238220
MACS_peak_18969	7	90057171	90057508	132	0	14596
MACS_peak_18970	7	90266792	90267078	135	3	209284
MACS_peak_18971	7	90279648	90280074	135	0	12570
MACS_peak_18972	7	90338125	90338385	136	1	58051
MACS_peak_18973	7	90686038	90686326	137	1	347653
MACS_peak_18988	7	91617375	91617652	137	0	107013
MACS_peak_18989	7	91758069	91758308	138	1	140417
MACS_peak_18994	7	92090928	92091186	138	0	11534
MACS_peak_18995	7	92219748	92219947	139	1	128562
MACS_peak_18996	7	92230515	92230649	139	0	10568
MACS_peak_18997	7	92462278	92462600	140	1	231629
MACS_peak_18998	7	92684876	92685405	142	2	222276
MACS_peak_19005	7	93010084	93010448	142	0	6140
MACS_peak_19006	7	93251384	93251690	144	2	240936
MACS_peak_19013	7	93918378	93918660	144	0	86273
MACS_peak_19014	7	94024809	94025079	145	1	106149
MACS_peak_19016	7	94078539	94078751	145	0	12895
MACS_peak_19017	7	94627695	94627956	147	2	548944
MACS_peak_19018	7	94829170	94829475	148	1	201214
MACS_peak_19033	7	96044210	96044545	148	0	339203
MACS_peak_19034	7	96261244	96261585	149	1	216699
MACS_peak_19037	7	96359662	96359918	149	0	26094
MACS_peak_19038	7	96694345	96694591	150	1	334427
MACS_peak_19057	7	98062676	98062999	150	0	11983
MACS_peak_19058	7	98120031	98120517	151	1	57032
MACS_peak_19059	7	98211726	98211870	151	0	91209
MACS_peak_19060	7	98375212	98375520	152	1	163342
MACS_peak_19063	7	98810951	98811097	152	0	25390
MACS_peak_19064	7	98910611	98910855	153	1	99514
MACS_peak_19066	7	99013217	99013635	153	0	49744
MACS_peak_19067	7	99399438	99399702	156	3	385803
MACS_peak_19068	7	99400518	99400785	156	0	816
MACS_peak_19069	7	99410579	99410797	157	1	9794
MACS_peak_19070	7	99510777	99511045	162	5	99980
MACS_peak_19071	7	99547330	99547630	163	1	36285
MACS_peak_19072	7	99588610	99588898	164	1	40980
MACS_peak_19073	7	99591854	99592086	164	0	2956
MACS_peak_19074	7	99679453	99679765	165	1	87367
MACS_peak_19077	7	99815519	99815912	165	0	479
MACS_peak_19078	7	99942056	99942392	167	2	126144
MACS_peak_19079	7	99942832	99943225	167	0	440
MACS_peak_19080	7	100066893	100067261	171	4	123668
MACS_peak_19081	7	100316146	100316384	179	8	248885
MACS_peak_19082	7	100702614	100702883	188	9	386230
MACS_peak_19083	7	100738155	100738682	189	1	35272
MACS_peak_19084	7	100764447	100764583	189	0	25765
MACS_peak_19085	7	100835827	100836276	190	1	71244
MACS_peak_19089	7	101101369	101101738	190	0	46409
MACS_peak_19090	7	101151093	101151402	191	1	49355
MACS_peak_19091	7	101500313	101500644	196	5	348911
MACS_peak_19112	7	102325169	102325520	196	0	10407
MACS_peak_19113	7	102366010	102366336	198	2	40490
MACS_peak_19115	7	102422495	102422908	198	0	23531
MACS_peak_19116	7	102494007	102494259	201	3	71099
MACS_peak_19117	7	102702414	102702684	202	1	208155
MACS_peak_19118	7	102887908	102888145	203	1	185224
MACS_peak_19119	7	102923181	102923648	203	0	35036
MACS_peak_19120	7	103213953	103214326	204	1	290305
MACS_peak_19121	7	103550072	103550420	207	3	335746
MACS_peak_19125	7	104115120	104115379	207	0	258906
MACS_peak_19126	7	104161004	104161477	208	1	45625
MACS_peak_19137	7	105002500	105002770	208	0	101462
MACS_peak_19138	7	105042055	105042281	209	1	39285
MACS_peak_19139	7	105292788	105293050	210	1	250507
MACS_peak_19140	7	105400570	105400953	210	0	107520
MACS_peak_19141	7	105683335	105683570	211	1	282382
MACS_peak_19146	7	105934851	105935088	211	0	47414
MACS_peak_19147	7	106098682	106098900	212	1	163594
MACS_peak_19158	7	107151308	107151652	212	0	666
MACS_peak_19159	7	107186223	107186355	213	1	34571
MACS_peak_19160	7	107239354	107239803	214	1	52999
MACS_peak_19168	7	107489141	107489420	214	0	7113
MACS_peak_19169	7	107772167	107772407	217	3	282747
MACS_peak_19170	7	107821535	107821779	217	0	49128
MACS_peak_19171	7	107938933	107939137	219	2	117154
MACS_peak_19175	7	108431543	108431766	219	0	130390
MACS_peak_19176	7	108581536	108581759	222	3	149770
MACS_peak_19214	7	112587339	112587615	222	0	149108
MACS_peak_19215	7	113156112	113156480	223	1	568497
MACS_peak_19233	7	116244922	116245062	223	0	78537
MACS_peak_19234	7	116351358	116351597	224	1	106296
MACS_peak_19235	7	116540630	116540896	225	1	189033
MACS_peak_19236	7	116759476	116759814	225	0	218580
MACS_peak_19237	7	116905451	116905713	226	1	145637
MACS_peak_19264	7	120766884	120767315	226	0	37937
MACS_peak_19265	7	120890284	120890686	227	1	122969
MACS_peak_19266	7	120960171	120960532	228	1	69485
MACS_peak_19289	7	123437911	123438139	228	0	65035
MACS_peak_19290	7	123539995	123540329	229	1	101856
MACS_peak_19301	7	124586263	124586486	229	0	89550
MACS_peak_19302	7	124861176	124861483	230	1	274690
MACS_peak_19312	7	127290756	127290903	230	0	130631
MACS_peak_19313	7	127494642	127494820	231	1	203739
MACS_peak_19314	7	127675897	127676097	233	2	181077
MACS_peak_19325	7	128291631	128291977	233	0	883
MACS_peak_19326	7	128306328	128306547	234	1	14351
MACS_peak_19327	7	128313051	128313434	234	0	6504
MACS_peak_19328	7	128803816	128804262	237	3	490382
MACS_peak_19329	7	128850419	128850601	237	0	46157
MACS_peak_19330	7	128982991	128983214	239	2	132390
MACS_peak_19337	7	129697376	129697928	239	0	19494
MACS_peak_19338	7	130265551	130265739	242	3	567623
MACS_peak_19339	7	130406721	130407007	243	1	140982
MACS_peak_19344	7	130876986	130877267	243	0	127857
MACS_peak_19345	7	131198311	131198598	244	1	321044
MACS_peak_19351	7	132670827	132671083	244	0	667049
MACS_peak_19352	7	132915413	132915636	245	1	244330
MACS_peak_19353	7	133539468	133539899	246	1	623832
MACS_peak_19368	7	135330149	135330613	246	0	23822
MACS_peak_19369	7	135694130	135694506	248	2	363517
MACS_peak_19370	7	135782638	135783106	248	0	88132
MACS_peak_19371	7	136510514	136510858	249	1	727408
MACS_peak_19394	7	139005796	139006014	249	0	104420
MACS_peak_19395	7	139084083	139084231	250	1	78069
MACS_peak_19396	7	139305649	139305910	252	2	221418
MACS_peak_19397	7	140004330	140004661	254	2	698420
MACS_peak_19400	7	140411911	140412190	254	0	324209
